ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
29690,5.23E-02,1.83E-02,-2.440302,-4.012488,-1.0435867,KIF16B,kinesin family member 16B
3102,5.23E-02,1.83E-02,-2.44029,-4.012515,-1.0853918,TTC37,tetratricopeptide repeat domain 37
4490,5.23E-02,1.83E-02,-2.440287,-4.012521,-0.4973594,OPRM1,opioid receptor mu 1
9944,5.23E-02,1.83E-02,2.440284,-4.012527,0.7502884,SORBS1,sorbin and SH3 domain containing 1
39942,5.23E-02,1.83E-02,-2.440284,-4.012528,-1.0765114,ZNF555,zinc finger protein 555
15772,5.23E-02,1.83E-02,-2.440256,-4.012589,-0.5787872,,
35573,5.23E-02,1.83E-02,-2.440252,-4.012596,-0.7084326,LUZP4,leucine zipper protein 4
19774,5.23E-02,1.83E-02,-2.440149,-4.012823,-0.532024,,
9740,5.23E-02,1.83E-02,-2.440117,-4.012893,-1.0176269,,
30189,5.23E-02,1.83E-02,-2.440034,-4.013076,-0.3783665,TNFRSF1A,TNF receptor superfamily member 1A
16284,5.23E-02,1.83E-02,-2.440004,-4.013142,-0.5801185,,
11708,5.23E-02,1.83E-02,-2.439958,-4.013244,-0.6775387,KXD1,KxDL motif containing 1
31031,5.23E-02,1.83E-02,-2.43993,-4.013304,-0.8560247,PRPH,peripherin
37347,5.23E-02,1.83E-02,-2.439853,-4.013474,-0.7832083,SRA1,steroid receptor RNA activator 1
2047,5.23E-02,1.83E-02,-2.439692,-4.013826,-0.5757868,TPTE2P2,transmembrane phosphoinositide 3-phosphatase and tensin homolog 2 pseudogene 2
10109,5.23E-02,1.83E-02,-2.439671,-4.013873,-0.7249479,SLK,STE20 like kinase
15967,5.23E-02,1.83E-02,-2.439451,-4.014355,-0.7525947,TMEM199,transmembrane protein 199
12757,5.23E-02,1.83E-02,2.439389,-4.014491,0.4479514,FLYWCH1,FLYWCH-type zinc finger 1
13096,5.23E-02,1.83E-02,-2.439367,-4.014541,-1.4027794,CPNE8,copine 8
24654,5.23E-02,1.83E-02,-2.439364,-4.014547,-0.7380138,SLC41A1,solute carrier family 41 member 1
41576,5.24E-02,1.83E-02,-2.43898,-4.015389,-0.7397056,SLC22A16,solute carrier family 22 member 16
31883,5.24E-02,1.84E-02,-2.438855,-4.015664,-0.6138526,LHPP,phospholysine phosphohistidine inorganic pyrophosphate phosphatase
38531,5.24E-02,1.84E-02,-2.438824,-4.015731,-0.9015449,TACO1,translational activator of cytochrome c oxidase I
12944,5.24E-02,1.84E-02,-2.438801,-4.015783,-0.6402748,,
42571,5.24E-02,1.84E-02,-2.438776,-4.015837,-0.6260155,,
4256,5.24E-02,1.84E-02,-2.438603,-4.016217,-0.5350729,ELP3,elongator acetyltransferase complex subunit 3
17201,5.24E-02,1.84E-02,-2.438557,-4.016317,-0.9173239,PSMG2,proteasome assembly chaperone 2
42731,5.24E-02,1.84E-02,-2.438361,-4.016749,-0.6654265,MEF2A,myocyte enhancer factor 2A
9223,5.24E-02,1.84E-02,-2.438162,-4.017183,-0.5268774,,
17931,5.25E-02,1.84E-02,2.438083,-4.017359,0.8936522,NR3C1,nuclear receptor subfamily 3 group C member 1
17776,5.25E-02,1.84E-02,-2.438051,-4.017428,-0.5210651,ARFGAP1,ADP ribosylation factor GTPase activating protein 1
34817,5.25E-02,1.84E-02,-2.437898,-4.017764,-1.1688849,RNF24,ring finger protein 24
28426,5.25E-02,1.84E-02,-2.437897,-4.017765,-0.5636401,ZYG11B,"zyg-11 family member B, cell cycle regulator"
36964,5.25E-02,1.84E-02,-2.43789,-4.017781,-0.8861025,IER3,immediate early response 3
36295,5.25E-02,1.84E-02,2.437888,-4.017786,1.017663,PEX12,peroxisomal biogenesis factor 12
34768,5.25E-02,1.84E-02,-2.437867,-4.017832,-0.7548571,,
44591,5.25E-02,1.84E-02,-2.437825,-4.017924,-0.8019095,FYN,"FYN proto-oncogene, Src family tyrosine kinase"
1360,5.25E-02,1.84E-02,-2.437516,-4.018601,-0.4932931,,
37447,5.25E-02,1.84E-02,-2.437407,-4.01884,-0.5449955,COPRS,coordinator of PRMT5 and differentiation stimulator
16408,5.25E-02,1.84E-02,-2.437378,-4.018905,-0.9550046,ZNF682,zinc finger protein 682
9193,5.25E-02,1.84E-02,-2.437357,-4.01895,-0.4383816,,
32750,5.25E-02,1.84E-02,-2.43714,-4.019425,-0.7148149,,
37758,5.25E-02,1.84E-02,-2.437051,-4.019621,-0.4454867,,
3135,5.26E-02,1.84E-02,2.43668,-4.020436,0.8105899,,
32803,5.26E-02,1.85E-02,-2.436595,-4.020621,-0.4784142,,
8043,5.26E-02,1.85E-02,-2.436534,-4.020756,-0.9892123,PRAMEF8,PRAME family member 8
26221,5.26E-02,1.85E-02,-2.436435,-4.020973,-0.5711494,UBE2S,ubiquitin conjugating enzyme E2 S
16879,5.26E-02,1.85E-02,-2.436167,-4.02156,-0.5177744,,
13135,5.26E-02,1.85E-02,-2.436097,-4.021714,-0.5529728,,
2959,5.27E-02,1.85E-02,-2.43593,-4.022079,-0.8280807,,
3154,5.27E-02,1.85E-02,-2.435911,-4.022121,-0.5926166,,
35478,5.27E-02,1.85E-02,-2.435644,-4.022706,-0.5733783,TMEM74,transmembrane protein 74
11266,5.27E-02,1.85E-02,-2.435569,-4.022871,-0.7162328,OR7A17,olfactory receptor family 7 subfamily A member 17
11109,5.27E-02,1.85E-02,-2.435561,-4.022889,-0.7028478,YTHDC1,YTH domain containing 1
34597,5.27E-02,1.85E-02,-2.435542,-4.022929,-0.5233721,,
1108,5.27E-02,1.85E-02,-2.435532,-4.022952,-0.6730138,,
235,5.27E-02,1.85E-02,-2.435406,-4.023229,-0.7172716,,
6681,5.27E-02,1.85E-02,-2.435368,-4.023311,-1.1370015,JRKL,JRK-like
8736,5.27E-02,1.85E-02,-2.435359,-4.023332,-0.5703562,COX5B,cytochrome c oxidase subunit 5B
15162,5.27E-02,1.85E-02,-2.435132,-4.023829,-0.7661618,,
36677,5.27E-02,1.85E-02,-2.435085,-4.023933,-0.4358277,CLIC3,chloride intracellular channel 3
41026,5.28E-02,1.85E-02,-2.434891,-4.024356,-0.6255125,,
6929,5.28E-02,1.85E-02,-2.434776,-4.024608,-0.8095015,STEAP3,STEAP3 metalloreductase
40040,5.28E-02,1.85E-02,-2.434683,-4.024813,-0.801763,HSPB1,heat shock protein family B (small) member 1
11695,5.28E-02,1.85E-02,-2.434596,-4.025003,-0.5896626,,
18800,5.28E-02,1.85E-02,2.434503,-4.025207,1.2630424,KIAA0408,KIAA0408
15741,5.28E-02,1.85E-02,-2.434493,-4.025229,-0.7328411,NAPG,NSF attachment protein gamma
27297,5.28E-02,1.86E-02,-2.434386,-4.025463,-0.6744927,NT5C1B,"5'-nucleotidase, cytosolic IB"
38568,5.28E-02,1.86E-02,-2.434362,-4.025517,-0.5549103,LOC100996345,uncharacterized LOC100996345
26322,5.28E-02,1.86E-02,-2.434141,-4.026,-0.4484608,,
23906,5.29E-02,1.86E-02,-2.433941,-4.026439,-0.8183425,LINC01290///EMP2,long intergenic non-protein coding RNA 1290///epithelial membrane protein 2
39602,5.29E-02,1.86E-02,-2.433881,-4.026571,-0.5376754,,
38510,5.29E-02,1.86E-02,-2.433858,-4.026621,-0.824507,,
284,5.29E-02,1.86E-02,-2.43362,-4.027141,-0.6863523,UBE2DNL,ubiquitin conjugating enzyme E2 D N-terminal like (pseudogene)
28509,5.29E-02,1.86E-02,-2.433569,-4.027253,-1.1059955,IFT80,intraflagellar transport 80
42769,5.29E-02,1.86E-02,-2.433529,-4.027342,-0.5716451,CD96,CD96 molecule
18866,5.29E-02,1.86E-02,2.433289,-4.027867,1.1870069,ZNF214,zinc finger protein 214
1803,5.29E-02,1.86E-02,-2.433279,-4.027889,-0.696397,,
41943,5.29E-02,1.86E-02,-2.433215,-4.028029,-0.8694468,ELMO1,engulfment and cell motility 1
37636,5.29E-02,1.86E-02,-2.43306,-4.028369,-0.654203,,
14677,5.29E-02,1.86E-02,-2.433058,-4.028374,-0.9100062,SCAF1,SR-related CTD associated factor 1
39254,5.30E-02,1.86E-02,-2.432607,-4.02936,-2.1896594,AQP5,aquaporin 5
29127,5.30E-02,1.86E-02,-2.432578,-4.029424,-1.1214003,SMAGP,small cell adhesion glycoprotein
28609,5.30E-02,1.86E-02,-2.432466,-4.029669,-0.839588,ZBED6CL,ZBED6 C-terminal like
39664,5.30E-02,1.86E-02,-2.43244,-4.029726,-1.0095814,OTUD7B,OTU deubiquitinase 7B
1628,5.30E-02,1.86E-02,-2.43235,-4.029923,-0.8155951,DGAT1,diacylglycerol O-acyltransferase 1
15497,5.30E-02,1.87E-02,2.43209,-4.030492,0.7550604,FBXW4P1,F-box and WD repeat domain containing 4 pseudogene 1
9505,5.30E-02,1.87E-02,-2.432086,-4.030501,-0.3502755,,
29565,5.31E-02,1.87E-02,-2.431842,-4.031037,-0.9421538,LAMB1,laminin subunit beta 1
3803,5.31E-02,1.87E-02,2.431816,-4.031092,0.9980036,SCARNA17,small Cajal body-specific RNA 17
12097,5.31E-02,1.87E-02,-2.431761,-4.031214,-0.6993685,RPLP0,ribosomal protein lateral stalk subunit P0
24333,5.31E-02,1.87E-02,-2.431478,-4.031834,-0.8351107,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1
39241,5.31E-02,1.87E-02,-2.431467,-4.031857,-0.8854339,ZNF727,zinc finger protein 727
9707,5.31E-02,1.87E-02,-2.431426,-4.031946,-0.6751207,IL2,interleukin 2
8402,5.31E-02,1.87E-02,-2.431364,-4.032083,-0.8935008,DCAF7,DDB1 and CUL4 associated factor 7
12858,5.31E-02,1.87E-02,-2.431334,-4.032149,-0.6125955,,
869,5.31E-02,1.87E-02,-2.431138,-4.032578,-0.8513595,ZNF254,zinc finger protein 254
43543,5.32E-02,1.87E-02,-2.430981,-4.032921,-0.4867876,C20orf27,chromosome 20 open reading frame 27
44977,5.32E-02,1.87E-02,2.430956,-4.032975,0.4804055,KLF1,Kruppel like factor 1
38306,5.32E-02,1.87E-02,-2.430926,-4.033042,-0.8851219,,
43026,5.32E-02,1.87E-02,-2.430834,-4.033244,-0.4219148,,
32636,5.32E-02,1.87E-02,-2.430813,-4.033289,-0.7734889,MIR7515HG,MIR7515 host gene
7008,5.32E-02,1.87E-02,-2.430766,-4.033393,-1.1431331,,
21245,5.32E-02,1.87E-02,-2.430744,-4.033439,-0.7656394,FCRL3,Fc receptor like 3
31608,5.32E-02,1.87E-02,-2.430719,-4.033494,-0.421641,RAPGEF1,Rap guanine nucleotide exchange factor 1
4354,5.32E-02,1.87E-02,-2.430719,-4.033496,-1.602873,,
28027,5.32E-02,1.87E-02,-2.43058,-4.033798,-1.0106181,,
25114,5.32E-02,1.87E-02,-2.430567,-4.033827,-0.6992645,,
24246,5.32E-02,1.87E-02,-2.430544,-4.033878,-0.5945822,,
37582,5.32E-02,1.87E-02,-2.43052,-4.03393,-0.9261053,LARP1B,La ribonucleoprotein domain family member 1B
34988,5.32E-02,1.87E-02,-2.430235,-4.034554,-0.5426993,,
2021,5.32E-02,1.87E-02,-2.430216,-4.034596,-1.1061471,ZMYM1,zinc finger MYM-type containing 1
33296,5.32E-02,1.88E-02,-2.430079,-4.034896,-0.7311686,BRPF1,bromodomain and PHD finger containing 1
262,5.32E-02,1.88E-02,-2.430018,-4.035028,-0.6901513,,
24141,5.33E-02,1.88E-02,-2.42974,-4.035637,-0.6248072,,
32058,5.33E-02,1.88E-02,-2.429734,-4.035649,-1.0130963,TSPAN13,tetraspanin 13
3841,5.33E-02,1.88E-02,-2.42973,-4.035659,-0.9938674,CARD9,caspase recruitment domain family member 9
33113,5.33E-02,1.88E-02,-2.429711,-4.0357,-1.1927983,,
11463,5.33E-02,1.88E-02,-2.42963,-4.035878,-0.797673,CPSF2,cleavage and polyadenylation specific factor 2
43400,5.33E-02,1.88E-02,-2.429533,-4.03609,-0.6157867,,
4438,5.33E-02,1.88E-02,-2.429458,-4.036254,-0.7709733,TMEM44,transmembrane protein 44
28720,5.33E-02,1.88E-02,-2.429394,-4.036395,-0.8907219,PPP1R12A,protein phosphatase 1 regulatory subunit 12A
6983,5.33E-02,1.88E-02,2.429279,-4.036646,1.3705195,,
26005,5.33E-02,1.88E-02,-2.429221,-4.036772,-0.6343632,RAB3C,"RAB3C, member RAS oncogene family"
13259,5.33E-02,1.88E-02,-2.429161,-4.036903,-0.4831448,,
38610,5.33E-02,1.88E-02,2.429122,-4.03699,0.4779276,SFXN5,sideroflexin 5
17903,5.33E-02,1.88E-02,-2.428933,-4.037403,-0.6311766,FAM78B,family with sequence similarity 78 member B
28167,5.33E-02,1.88E-02,2.428812,-4.037667,0.4193784,TMC8,transmembrane channel like 8
34461,5.34E-02,1.88E-02,-2.428578,-4.03818,-0.4180035,,
23698,5.34E-02,1.88E-02,-2.428472,-4.03841,-0.6391795,,
3858,5.34E-02,1.88E-02,2.428463,-4.03843,0.4760133,IGFALS,insulin like growth factor binding protein acid labile subunit
1611,5.34E-02,1.88E-02,-2.428453,-4.038453,-0.6792701,,
23840,5.34E-02,1.88E-02,-2.42824,-4.038918,-0.5883805,STK32C,serine/threonine kinase 32C
39329,5.34E-02,1.88E-02,-2.428236,-4.038927,-0.6243392,PSMD9,"proteasome 26S subunit, non-ATPase 9"
19221,5.34E-02,1.88E-02,-2.4281,-4.039224,-0.4940576,GRIA3,glutamate ionotropic receptor AMPA type subunit 3
29804,5.34E-02,1.88E-02,-2.428046,-4.039342,-0.6838582,AKAP8L,A-kinase anchoring protein 8 like
75,5.34E-02,1.88E-02,-2.428042,-4.039352,-0.5854785,,
12358,5.34E-02,1.88E-02,-2.428006,-4.039431,-0.745508,ACTN1,actinin alpha 1
19525,5.34E-02,1.88E-02,-2.427999,-4.039446,-0.4644174,ZFHX4-AS1,ZFHX4 antisense RNA 1
31493,5.34E-02,1.89E-02,-2.42793,-4.039596,-0.4603664,TMEM202,transmembrane protein 202
35731,5.34E-02,1.89E-02,-2.427927,-4.039603,-0.6647686,ARID1A,AT-rich interaction domain 1A
33671,5.34E-02,1.89E-02,-2.4279,-4.039661,-0.65612,MAPK6,mitogen-activated protein kinase 6
23127,5.34E-02,1.89E-02,-2.427831,-4.039813,-0.8910545,UBR1,ubiquitin protein ligase E3 component n-recognin 1
22176,5.34E-02,1.89E-02,-2.427809,-4.03986,-0.5220937,MDS2,myelodysplastic syndrome 2 translocation associated
26096,5.34E-02,1.89E-02,-2.427772,-4.039941,-0.8496411,MARCKS,myristoylated alanine rich protein kinase C substrate
39348,5.34E-02,1.89E-02,-2.427772,-4.039941,-0.531801,,
25325,5.34E-02,1.89E-02,-2.427734,-4.040025,-1.1036104,FAR1,fatty acyl-CoA reductase 1
31037,5.34E-02,1.89E-02,-2.427678,-4.040147,-0.5029169,L1CAM,L1 cell adhesion molecule
34013,5.34E-02,1.89E-02,-2.427613,-4.040289,-0.8700905,,
2380,5.34E-02,1.89E-02,-2.427554,-4.040417,-0.4407949,,
5030,5.34E-02,1.89E-02,-2.42745,-4.040646,-0.719904,ING5,inhibitor of growth family member 5
12010,5.34E-02,1.89E-02,2.427412,-4.040729,1.719938,TAT,tyrosine aminotransferase
23293,5.34E-02,1.89E-02,-2.42738,-4.040798,-0.6185775,ATRIP,ATR interacting protein
32348,5.35E-02,1.89E-02,2.427053,-4.041513,0.934735,,
20190,5.35E-02,1.89E-02,-2.426995,-4.041641,-0.6165269,CCDC37-AS1,CCDC37 antisense RNA 1 (head to head)
1768,5.35E-02,1.89E-02,-2.426989,-4.041653,-0.5448211,BHLHA15,basic helix-loop-helix family member a15
12512,5.35E-02,1.89E-02,-2.426874,-4.041905,-0.6740636,TGIF2LY,"TGFB induced factor homeobox 2 like, Y-linked"
25222,5.35E-02,1.89E-02,-2.426502,-4.042718,-0.5344862,PPP6C,protein phosphatase 6 catalytic subunit
19582,5.35E-02,1.89E-02,-2.426393,-4.042956,-0.9757897,,
19487,5.35E-02,1.89E-02,-2.426391,-4.04296,-1.1533829,ENY2,"ENY2, transcription and export complex 2 subunit"
9535,5.35E-02,1.89E-02,-2.426391,-4.042961,-0.6447736,TMEM30A,transmembrane protein 30A
333,5.35E-02,1.89E-02,-2.426328,-4.043098,-0.7349143,,
15693,5.36E-02,1.89E-02,2.426136,-4.043518,0.8033671,,
36455,5.36E-02,1.89E-02,-2.426063,-4.043679,-0.733688,,
33154,5.36E-02,1.89E-02,-2.42592,-4.043991,-0.841063,NKX2-2,NK2 homeobox 2
28457,5.36E-02,1.89E-02,-2.425851,-4.04414,-0.8487076,SGSM3,small G protein signaling modulator 3
31068,5.36E-02,1.90E-02,2.425736,-4.044392,0.928736,NKX2-1,NK2 homeobox 1
40643,5.36E-02,1.90E-02,-2.425731,-4.044404,-0.6730078,NOS2,nitric oxide synthase 2
38024,5.36E-02,1.90E-02,-2.425556,-4.044787,-0.641348,,
1018,5.36E-02,1.90E-02,-2.425468,-4.044978,-0.4433751,,
17383,5.36E-02,1.90E-02,2.425322,-4.045296,0.9530935,ZSWIM5,zinc finger SWIM-type containing 5
32393,5.36E-02,1.90E-02,-2.425293,-4.045361,-0.4308495,INSL6,insulin like 6
7831,5.36E-02,1.90E-02,-2.425287,-4.045374,-0.5507801,NEFL,"neurofilament, light polypeptide"
12839,5.36E-02,1.90E-02,-2.425286,-4.045375,-0.5956241,TOR1AIP1,torsin 1A interacting protein 1
27220,5.36E-02,1.90E-02,-2.425224,-4.045511,-1.0434154,UBE2J2,ubiquitin conjugating enzyme E2 J2
27000,5.36E-02,1.90E-02,-2.425202,-4.045559,-0.4538734,,
30983,5.36E-02,1.90E-02,-2.425179,-4.045609,-0.8097533,DNM1L,dynamin 1 like
33030,5.37E-02,1.90E-02,-2.425067,-4.045854,-0.8625745,METTL15,methyltransferase like 15
7278,5.37E-02,1.90E-02,-2.425028,-4.04594,-0.812053,LOC101930421,uncharacterized LOC101930421
34454,5.37E-02,1.90E-02,-2.424879,-4.046264,-0.8257659,LAP3,leucine aminopeptidase 3
26657,5.37E-02,1.90E-02,-2.424837,-4.046356,-1.1206736,USP32P2,ubiquitin specific peptidase 32 pseudogene 2
44966,5.37E-02,1.90E-02,-2.424786,-4.046467,-0.4607695,,
7725,5.37E-02,1.90E-02,-2.424779,-4.046484,-0.7207178,MTRF1L,mitochondrial translational release factor 1 like
555,5.37E-02,1.90E-02,-2.424662,-4.04674,-0.526734,NUDT18,nudix hydrolase 18
10900,5.37E-02,1.90E-02,-2.424518,-4.047053,-0.7169052,,
18290,5.37E-02,1.90E-02,2.424457,-4.047187,1.4948825,LAMA3,laminin subunit alpha 3
36674,5.37E-02,1.90E-02,2.424454,-4.047194,0.6746225,JMJD7,jumonji domain containing 7
16628,5.37E-02,1.90E-02,-2.424413,-4.047282,-0.5028913,,
17640,5.37E-02,1.90E-02,-2.424402,-4.047308,-0.5155023,,
21706,5.37E-02,1.90E-02,-2.424349,-4.047423,-0.6371254,,
12206,5.37E-02,1.90E-02,-2.424287,-4.047559,-1.1511844,FJX1,four jointed box 1
21470,5.37E-02,1.90E-02,-2.424048,-4.04808,-0.5352664,,
36236,5.38E-02,1.91E-02,-2.423605,-4.049048,-0.7275119,ASPHD1,aspartate beta-hydroxylase domain containing 1
38055,5.38E-02,1.91E-02,-2.42359,-4.049079,-0.8699317,DCBLD2,"discoidin, CUB and LCCL domain containing 2"
20762,5.38E-02,1.91E-02,-2.423503,-4.04927,-0.6309455,CHIC2,cysteine rich hydrophobic domain 2
621,5.38E-02,1.91E-02,-2.423502,-4.049273,-0.4379378,ASB4,ankyrin repeat and SOCS box containing 4
29075,5.38E-02,1.91E-02,-2.423493,-4.049293,-0.5376781,UBQLN2,ubiquilin 2
43764,5.38E-02,1.91E-02,-2.423395,-4.049505,-0.5331959,,
36333,5.39E-02,1.91E-02,-2.422889,-4.050611,-0.8003174,TGFBR1,transforming growth factor beta receptor 1
44138,5.39E-02,1.91E-02,-2.422886,-4.050617,-0.841565,,
22410,5.39E-02,1.91E-02,-2.422621,-4.051195,-0.9551032,KLRB1,killer cell lectin like receptor B1
35407,5.39E-02,1.91E-02,-2.422602,-4.051237,-0.7965579,PCED1B,PC-esterase domain containing 1B
16044,5.39E-02,1.91E-02,2.42252,-4.051417,0.4815557,,
35614,5.39E-02,1.91E-02,-2.422436,-4.051599,-0.6633062,,
18314,5.39E-02,1.91E-02,2.422387,-4.051706,1.3938708,PDZK1,PDZ domain containing 1
14115,5.39E-02,1.91E-02,2.4222,-4.052114,0.3617372,PLEC,plectin
30152,5.39E-02,1.91E-02,2.422145,-4.052235,0.5287577,,
43618,5.40E-02,1.91E-02,-2.421794,-4.053001,-0.8254343,DLEU1,deleted in lymphocytic leukemia 1
26574,5.40E-02,1.91E-02,-2.421718,-4.053167,-0.7332205,ZAP70,zeta chain of T cell receptor associated protein kinase 70
32721,5.40E-02,1.91E-02,-2.421702,-4.053201,-0.7516417,LOC101929595,uncharacterized LOC101929595
42009,5.40E-02,1.91E-02,-2.421645,-4.053326,-0.4356362,,
3109,5.40E-02,1.91E-02,-2.421578,-4.053472,-0.5568346,CLUH,clustered mitochondria homolog
6307,5.40E-02,1.91E-02,-2.421544,-4.053546,-1.0899633,TBC1D22B,TBC1 domain family member 22B
32330,5.40E-02,1.91E-02,-2.421532,-4.053573,-1.0314184,,
15544,5.40E-02,1.92E-02,-2.4215,-4.053642,-0.7946618,,
26906,5.40E-02,1.92E-02,-2.421486,-4.053672,-0.7066922,KIAA1161,KIAA1161
32186,5.40E-02,1.92E-02,-2.421273,-4.054138,-0.6764472,RRP7BP,"ribosomal RNA processing 7 homolog B, pseudogene"
32238,5.40E-02,1.92E-02,-2.421222,-4.054249,-0.7802103,MEDAG,mesenteric estrogen dependent adipogenesis
17783,5.41E-02,1.92E-02,-2.421037,-4.054652,-0.8119333,RASGRF1,Ras protein specific guanine nucleotide releasing factor 1
14467,5.41E-02,1.92E-02,-2.420881,-4.054992,-0.6641708,,
2060,5.41E-02,1.92E-02,-2.420852,-4.055057,-0.4088004,,
31264,5.41E-02,1.92E-02,-2.420737,-4.055306,-0.6442519,PTGES3,prostaglandin E synthase 3
30678,5.41E-02,1.92E-02,-2.420723,-4.055339,-0.7843207,SEC23A,"Sec23 homolog A, coat complex II component"
24774,5.41E-02,1.92E-02,-2.420697,-4.055395,-0.6513054,,
16432,5.41E-02,1.92E-02,-2.420606,-4.055592,-0.5462764,,
13003,5.41E-02,1.92E-02,-2.420592,-4.055624,-0.5500495,ZNF517,zinc finger protein 517
11635,5.41E-02,1.92E-02,-2.420518,-4.055786,-0.6419588,VCL,vinculin
22353,5.41E-02,1.92E-02,-2.420494,-4.055836,-0.5878997,,
36757,5.41E-02,1.92E-02,2.420391,-4.056062,0.5651329,,
8696,5.41E-02,1.92E-02,2.420269,-4.056327,0.7823728,G6PC,glucose-6-phosphatase catalytic subunit
39269,5.41E-02,1.92E-02,-2.420205,-4.056468,-0.6051309,,
2757,5.41E-02,1.92E-02,-2.420153,-4.056582,-0.9959109,MAP7,microtubule associated protein 7
15681,5.41E-02,1.92E-02,-2.420141,-4.056608,-1.1133271,JOSD1,Josephin domain containing 1
44907,5.41E-02,1.92E-02,-2.420044,-4.056818,-0.6362417,,
44455,5.41E-02,1.92E-02,-2.420021,-4.056868,-0.5224719,,
6243,5.41E-02,1.92E-02,-2.419955,-4.057012,-0.4727111,GOLGA6A,golgin A6 family member A
26667,5.42E-02,1.92E-02,-2.419837,-4.05727,-0.9044587,ZFP82,ZFP82 zinc finger protein
5027,5.42E-02,1.92E-02,-2.419713,-4.057542,-0.4637613,,
36340,5.42E-02,1.92E-02,-2.419678,-4.057618,-0.5078925,,
25933,5.42E-02,1.92E-02,-2.419673,-4.057627,-0.4800689,,
5543,5.42E-02,1.92E-02,-2.419662,-4.057653,-0.7636884,LYPD1,LY6/PLAUR domain containing 1
24477,5.42E-02,1.92E-02,-2.419638,-4.057704,-1.1290035,EDRF1,erythroid differentiation regulatory factor 1
30821,5.42E-02,1.92E-02,-2.419579,-4.057833,-0.4227948,,
43440,5.42E-02,1.93E-02,-2.419308,-4.058423,-0.5366389,OGFOD2,2-oxoglutarate and iron dependent oxygenase domain containing 2
21120,5.42E-02,1.93E-02,-2.419286,-4.058471,-1.0420067,,
43540,5.42E-02,1.93E-02,-2.419283,-4.058479,-1.7287234,ADCYAP1,adenylate cyclase activating polypeptide 1
40961,5.42E-02,1.93E-02,2.419114,-4.058848,0.7505751,,
9880,5.43E-02,1.93E-02,-2.418808,-4.059514,-0.8562212,MLX,"MLX, MAX dimerization protein"
4679,5.43E-02,1.93E-02,-2.41865,-4.059859,-1.0660112,,
39071,5.43E-02,1.93E-02,-2.418619,-4.059926,-0.7391835,WDR49,WD repeat domain 49
10215,5.43E-02,1.93E-02,-2.418605,-4.059957,-0.6340901,MYL6,myosin light chain 6
16324,5.43E-02,1.93E-02,-2.418546,-4.060085,-0.7245467,SSH1,slingshot protein phosphatase 1
3039,5.43E-02,1.93E-02,-2.418411,-4.06038,-0.7587544,SCN9A,sodium voltage-gated channel alpha subunit 9
36079,5.43E-02,1.93E-02,-2.418146,-4.060957,-0.5261277,VENTXP1,VENT homeobox pseudogene 1
8665,5.43E-02,1.93E-02,-2.417983,-4.061314,-0.7484916,,
22522,5.44E-02,1.93E-02,-2.417551,-4.062254,-1.0691109,,
28190,5.44E-02,1.93E-02,-2.417534,-4.062292,-0.8268814,LIMK2,LIM domain kinase 2
45012,5.44E-02,1.93E-02,2.417464,-4.062444,1.6967494,XKR6,XK related 6
4641,5.44E-02,1.93E-02,-2.41746,-4.062453,-0.7581436,,
4122,5.44E-02,1.93E-02,-2.417344,-4.062706,-1.2865556,BATF2,basic leucine zipper ATF-like transcription factor 2
10680,5.44E-02,1.94E-02,-2.417,-4.063456,-0.7671696,DUSP22,dual specificity phosphatase 22
44630,5.44E-02,1.94E-02,-2.416979,-4.0635,-0.69998,,
36465,5.45E-02,1.94E-02,-2.416708,-4.064092,-0.4854502,PAIP2,poly(A) binding protein interacting protein 2
13566,5.45E-02,1.94E-02,-2.416487,-4.064572,-1.1157782,PLBD1,phospholipase B domain containing 1
13146,5.45E-02,1.94E-02,-2.416295,-4.064991,-1.0780782,RIMKLA,ribosomal modification protein rimK like family member A
37207,5.45E-02,1.94E-02,-2.416291,-4.064999,-0.794639,AARS,alanyl-tRNA synthetase
10495,5.45E-02,1.94E-02,-2.416246,-4.065099,-0.6557668,,
27018,5.46E-02,1.94E-02,-2.416043,-4.065541,-0.7670633,,
24341,5.46E-02,1.94E-02,-2.415967,-4.065705,-0.4693827,SAMD15,sterile alpha motif domain containing 15
32099,5.46E-02,1.94E-02,-2.415903,-4.065844,-0.7609064,CDC16,cell division cycle 16
14376,5.46E-02,1.94E-02,-2.415753,-4.066172,-0.514198,ARL3,ADP ribosylation factor like GTPase 3
3474,5.46E-02,1.94E-02,2.415717,-4.06625,0.8793441,APBB2,amyloid beta precursor protein binding family B member 2
5481,5.46E-02,1.94E-02,-2.415531,-4.066656,-1.1029666,,
13230,5.46E-02,1.94E-02,-2.415449,-4.066835,-0.5567506,PCYOX1,prenylcysteine oxidase 1
27957,5.46E-02,1.94E-02,2.4154,-4.06694,1.356434,,
40382,5.46E-02,1.94E-02,-2.415355,-4.06704,-0.6244269,FAM53C,family with sequence similarity 53 member C
21317,5.46E-02,1.94E-02,-2.415258,-4.067249,-0.5686707,,
44309,5.46E-02,1.94E-02,-2.415207,-4.067361,-0.5156481,PGPEP1,pyroglutamyl-peptidase I
41791,5.46E-02,1.94E-02,-2.415205,-4.067365,-0.5440372,ZNF282,zinc finger protein 282
15018,5.46E-02,1.95E-02,-2.415163,-4.067458,-0.4755296,SLC9A1,solute carrier family 9 member A1
