ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
8149534,2.37E-01,9.36E-02,-1.700305,-5.150613,-0.43536297,ASAH1,N-acylsphingosine amidohydrolase 1
7893069,2.37E-01,9.36E-02,1.7002032,-5.1507781,0.28786844,,
7976152,2.37E-01,9.36E-02,1.700161,-5.1508465,0.29811188,,
7942839,2.37E-01,9.37E-02,1.6999241,-5.1512307,0.29567656,PCF11,PCF11 cleavage and polyadenylation factor subunit
8177851,2.37E-01,9.37E-02,-1.6997033,-5.1515885,-0.19931375,C6orf136,chromosome 6 open reading frame 136
8179167,2.37E-01,9.37E-02,-1.6997033,-5.1515885,-0.19931375,C6orf136,chromosome 6 open reading frame 136
7901895,2.37E-01,9.37E-02,-1.6996926,-5.1516059,-0.33801063,ATG4C,autophagy related 4C cysteine peptidase
8040103,2.37E-01,9.37E-02,-1.6995899,-5.1517723,-0.45632641,ID2,"inhibitor of DNA binding 2, HLH protein"
8075005,2.37E-01,9.38E-02,1.6992275,-5.1523597,0.16263422,ADORA2A-AS1,ADORA2A antisense RNA 1
7918923,2.37E-01,9.38E-02,1.6990482,-5.1526503,0.3629225,,
8161913,2.37E-01,9.38E-02,-1.698942,-5.1528224,-0.58964656,,
7894405,2.37E-01,9.39E-02,1.6988497,-5.152972,0.78624906,,
7896538,2.37E-01,9.39E-02,1.6988453,-5.152979,0.32152156,,
8026405,2.37E-01,9.39E-02,1.6986263,-5.1533339,0.19719828,OR1I1,olfactory receptor family 1 subfamily I member 1
8031908,2.37E-01,9.39E-02,-1.6985044,-5.1535314,-0.20026656,ZSCAN22,zinc finger and SCAN domain containing 22
8048505,2.37E-01,9.39E-02,-1.6983627,-5.1537609,-0.19813203,STK16,serine/threonine kinase 16
8014702,2.37E-01,9.40E-02,1.6983374,-5.1538019,0.52298453,LOC100129395,NS5ATP13TP1
8006531,2.37E-01,9.40E-02,-1.6982199,-5.1539923,-0.51502312,SLFN5,schlafen family member 5
7945734,2.37E-01,9.40E-02,1.6981192,-5.1541554,0.18159766,C11orf21,chromosome 11 open reading frame 21
7915787,2.37E-01,9.40E-02,-1.6978618,-5.1545723,-0.39168828,PIK3R3,phosphoinositide-3-kinase regulatory subunit 3
8056792,2.37E-01,9.40E-02,-1.6978592,-5.1545765,-0.40600406,,
8139484,2.37E-01,9.40E-02,1.6978503,-5.1545908,0.14672125,SNORA5C,"small nucleolar RNA, H/ACA box 5C"
8168098,2.38E-01,9.41E-02,1.697576,-5.155035,0.40932469,DGAT2L6,diacylglycerol O-acyltransferase 2 like 6
8015735,2.38E-01,9.41E-02,1.6973191,-5.155451,0.242395,,
8037970,2.38E-01,9.41E-02,-1.697305,-5.1554739,-0.28813734,PLA2G4C,phospholipase A2 group IVC
7895755,2.38E-01,9.41E-02,1.6972989,-5.1554836,0.98048547,,
7985080,2.38E-01,9.42E-02,1.6972707,-5.1555293,0.1436125,ISL2,ISL LIM homeobox 2
8150962,2.38E-01,9.42E-02,-1.6970237,-5.1559292,-0.81028125,TOX,thymocyte selection associated high mobility group box
8168264,2.38E-01,9.42E-02,1.6968693,-5.1561792,0.17590578,NLGN3,neuroligin 3
8109999,2.38E-01,9.43E-02,-1.6966105,-5.156598,-0.52012797,ERGIC1,endoplasmic reticulum-golgi intermediate compartment 1
8131631,2.38E-01,9.43E-02,-1.6964127,-5.1569181,-0.51468547,HDAC9,histone deacetylase 9
8141228,2.38E-01,9.43E-02,1.6962723,-5.1571452,0.30514797,TMEM130,transmembrane protein 130
7892884,2.38E-01,9.43E-02,-1.6962656,-5.1571561,-0.30998344,,
7931293,2.38E-01,9.44E-02,1.6962195,-5.1572307,0.35299453,DOCK1,dedicator of cytokinesis 1
7944185,2.38E-01,9.44E-02,-1.6962019,-5.1572592,-1.02390297,CD3G,CD3g molecule
7896083,2.38E-01,9.44E-02,1.6960739,-5.1574663,0.39307141,,
8149725,2.38E-01,9.44E-02,1.6960371,-5.1575257,0.36277578,PEBP4,phosphatidylethanolamine binding protein 4
8167645,2.38E-01,9.44E-02,1.6959751,-5.1576262,0.16418703,NUDT10,nudix hydrolase 10
7985577,2.38E-01,9.44E-02,-1.6959626,-5.1576463,-0.22779078,ZSCAN2,zinc finger and SCAN domain containing 2
7980246,2.38E-01,9.44E-02,1.6958214,-5.1578748,0.36486531,MLH3,mutL homolog 3
8074969,2.38E-01,9.45E-02,-1.6956502,-5.1581517,-0.403085,DDT,D-dopachrome tautomerase
8154447,2.38E-01,9.45E-02,1.6956005,-5.1582321,0.24558578,,
8035789,2.38E-01,9.45E-02,1.6955494,-5.1583147,0.49120156,ZNF826P,"zinc finger protein 826, pseudogene"
8022009,2.38E-01,9.45E-02,-1.695537,-5.1583348,-0.33888953,METTL4,methyltransferase like 4
7937208,2.38E-01,9.45E-02,1.6953623,-5.1586173,0.15232937,FUOM,fucose mutarotase
8023871,2.38E-01,9.46E-02,1.6951835,-5.1589064,0.31027344,ZADH2,zinc binding alcohol dehydrogenase domain containing 2
7953291,2.38E-01,9.46E-02,-1.6950786,-5.1590762,-0.39624078,CD9,CD9 molecule
8161353,2.38E-01,9.46E-02,1.6950781,-5.159077,0.22760844,LOC102724238///LOC554249///GLIDR,uncharacterized LOC102724238///uncharacterized LOC554249///glioblastoma down-regulated RNA
8074432,2.38E-01,9.46E-02,-1.6950775,-5.1590778,-0.20559266,HIRA,histone cell cycle regulator
8131475,2.38E-01,9.46E-02,1.6950064,-5.1591928,0.55211688,C1GALT1,"core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1"
8134376,2.38E-01,9.46E-02,1.6949395,-5.159301,0.25737266,ASB4,ankyrin repeat and SOCS box containing 4
7948058,2.38E-01,9.46E-02,1.694849,-5.1594473,0.70349875,FOLH1B///FOLH1,folate hydrolase 1B///folate hydrolase (prostate-specific membrane antigen) 1
8031475,2.38E-01,9.46E-02,1.694728,-5.1596429,0.18307937,TMEM190,transmembrane protein 190
7951077,2.38E-01,9.47E-02,1.6945367,-5.1599522,0.67082406,SESN3,sestrin 3
7993159,2.38E-01,9.47E-02,-1.6943998,-5.1601735,-0.20835234,C16orf72,chromosome 16 open reading frame 72
7893156,2.38E-01,9.47E-02,1.6942928,-5.1603465,0.51598859,,
7944530,2.38E-01,9.47E-02,-1.6942181,-5.1604671,-0.18502969,OAF,out at first homolog
7896447,2.38E-01,9.47E-02,1.6941908,-5.1605113,0.61869437,,
8152962,2.39E-01,9.48E-02,1.6940563,-5.1607287,0.92299266,LRRC6,leucine rich repeat containing 6
8002533,2.39E-01,9.48E-02,1.6940545,-5.1607315,0.25049109,ZNF23,zinc finger protein 23
8029193,2.39E-01,9.48E-02,1.6939121,-5.1609617,0.14467812,CIC,capicua transcriptional repressor
7914015,2.39E-01,9.48E-02,1.6938833,-5.1610082,0.1996025,FAM46B,family with sequence similarity 46 member B
8087780,2.39E-01,9.48E-02,1.6937711,-5.1611896,0.2655725,,
8175662,2.39E-01,9.48E-02,-1.6936962,-5.1613105,-0.21543984,,
7973898,2.39E-01,9.49E-02,1.6934341,-5.1617341,0.18089422,,
7969096,2.39E-01,9.49E-02,1.6933303,-5.1619018,0.30515359,CDADC1,cytidine and dCMP deaminase domain containing 1
7907404,2.39E-01,9.49E-02,-1.693276,-5.1619895,-0.37399656,SUCO,SUN domain containing ossification factor
7971573,2.39E-01,9.49E-02,1.693225,-5.1620718,0.31659375,RCBTB2,RCC1 and BTB domain containing protein 2
7917612,2.39E-01,9.49E-02,1.6932008,-5.162111,0.44100844,HFM1,"HFM1, ATP dependent DNA helicase homolog"
8047457,2.39E-01,9.49E-02,-1.693122,-5.1622383,-0.15783594,,
8101622,2.39E-01,9.50E-02,-1.6925964,-5.1630872,-0.35334016,TECR,"trans-2,3-enoyl-CoA reductase"
8034320,2.39E-01,9.51E-02,1.6925084,-5.1632292,0.30175234,ZNF433,zinc finger protein 433
8175638,2.39E-01,9.51E-02,1.6924833,-5.1632698,0.42294766,LOC642980,uncharacterized LOC642980
8002289,2.39E-01,9.51E-02,-1.6923039,-5.1635595,-0.24261344,TERF2,telomeric repeat binding factor 2
8035868,2.39E-01,9.51E-02,1.6922523,-5.1636428,0.22819187,LOC100420587,SHC binding and spindle associated 1 pseudogene
7971550,2.39E-01,9.52E-02,-1.6920428,-5.1639809,-0.40313,MED4,mediator complex subunit 4
8137054,2.39E-01,9.52E-02,-1.6920044,-5.1640429,-0.29075781,CUL1,cullin 1
7895912,2.39E-01,9.52E-02,1.6919687,-5.1641005,0.2737975,,
8155554,2.39E-01,9.52E-02,1.691845,-5.1643003,0.29900656,LOC102724507///LOC100509620///AQP7P1///AQP7,uncharacterized LOC102724507///putative aquaporin-7-like protein 3///aquaporin 7 pseudogene 1///aquaporin 7
8123651,2.39E-01,9.52E-02,1.6916518,-5.164612,0.63582781,TUBB2B,tubulin beta 2B class IIb
7934141,2.39E-01,9.53E-02,1.691437,-5.1649588,0.14675344,NPFFR1,neuropeptide FF receptor 1
8171079,2.39E-01,9.53E-02,-1.6912928,-5.1651915,-0.17484375,GTPBP6,GTP binding protein 6 (putative)
8065254,2.39E-01,9.53E-02,1.6912829,-5.1652074,0.26684672,,
7914194,2.40E-01,9.53E-02,-1.6911264,-5.16546,-0.26127672,DNAJC8,DnaJ heat shock protein family (Hsp40) member C8
8093320,2.40E-01,9.53E-02,1.6910649,-5.1655592,0.35589672,ZNF718///ZNF595,zinc finger protein 718///zinc finger protein 595
7902267,2.40E-01,9.54E-02,1.6909424,-5.1657569,0.16671828,PIN1P1,"peptidylprolyl cis/trans isomerase, NIMA-interacting 1 pseudogene 1"
7956749,2.40E-01,9.54E-02,-1.6906192,-5.1662782,-0.250945,TMEM5///TMEM5,transmembrane protein 5///transmembrane protein 5
8139798,2.40E-01,9.55E-02,-1.6904491,-5.1665527,-0.18198641,,
7894821,2.40E-01,9.55E-02,1.6903467,-5.1667177,0.50712672,,
8125919,2.40E-01,9.55E-02,-1.6901916,-5.166968,-0.62433156,FKBP5///LOC285847///FKBP5,FK506 binding protein 5///uncharacterized LOC285847///FK506 binding protein 5
8134211,2.40E-01,9.55E-02,-1.6901546,-5.1670277,-0.44763547,RBM48,RNA binding motif protein 48
8005407,2.40E-01,9.55E-02,-1.6900104,-5.1672602,-0.12843656,LLGL1,"LLGL1, scribble cell polarity complex component"
8167623,2.40E-01,9.56E-02,1.6899057,-5.1674289,0.21084734,MIR188,microRNA 188
8169439,2.40E-01,9.56E-02,1.6897536,-5.1676742,0.27562297,,
7920903,2.40E-01,9.56E-02,-1.6894844,-5.1681083,-0.34449937,SSR2,signal sequence receptor subunit 2
7938528,2.40E-01,9.56E-02,-1.689452,-5.1681605,-0.38448281,PARVA,parvin alpha
7920077,2.40E-01,9.57E-02,1.6893355,-5.1683483,0.19684688,LINGO4,leucine rich repeat and Ig domain containing 4
8180093,2.40E-01,9.57E-02,-1.6893162,-5.1683794,-0.21998688,HLA-DOA,"major histocompatibility complex, class II, DO alpha"
7922474,2.40E-01,9.57E-02,-1.6892752,-5.1684455,-0.65322078,KIAA0040,KIAA0040
8123148,2.40E-01,9.57E-02,-1.6892719,-5.1684509,-0.32045188,MRPL18,mitochondrial ribosomal protein L18
8139118,2.40E-01,9.57E-02,-1.6892296,-5.168519,-0.51213172,,
7975455,2.40E-01,9.57E-02,1.6891922,-5.1685793,0.27440844,,
8046824,2.40E-01,9.57E-02,1.6890673,-5.1687806,0.94037172,FSIP2,fibrous sheath interacting protein 2
8048257,2.40E-01,9.57E-02,-1.6890004,-5.1688885,-0.20180359,PNKD,paroxysmal nonkinesigenic dyskinesia
7993898,2.40E-01,9.58E-02,1.6887282,-5.169327,0.24017594,VWA3A,von Willebrand factor A domain containing 3A
8114285,2.40E-01,9.58E-02,1.6887171,-5.1693449,0.26772437,,
8126878,2.40E-01,9.58E-02,1.6885036,-5.169689,0.18702469,RHAG,Rh-associated glycoprotein
8061013,2.40E-01,9.58E-02,1.6884794,-5.169728,0.66307734,ISM1,"isthmin 1, angiogenesis inhibitor"
7894810,2.40E-01,9.58E-02,1.6884264,-5.1698134,0.610085,,
8136893,2.41E-01,9.59E-02,1.6880768,-5.1703766,0.14938719,CLCN1,chloride voltage-gated channel 1
8161558,2.41E-01,9.60E-02,1.6876051,-5.1711363,0.39499797,LOC102724507///LOC100509620///AQP7P1///AQP7,uncharacterized LOC102724507///putative aquaporin-7-like protein 3///aquaporin 7 pseudogene 1///aquaporin 7
7892873,2.41E-01,9.60E-02,-1.6874217,-5.1714316,-0.72873844,,
7917996,2.41E-01,9.61E-02,1.6870604,-5.1720133,0.40550375,LRRC39,leucine rich repeat containing 39
8020795,2.41E-01,9.61E-02,1.6870576,-5.1720178,0.15847219,TTR,transthyretin
8043320,2.41E-01,9.61E-02,1.6868658,-5.1723266,0.16941469,LOC400965,uncharacterized LOC400965
8168676,2.41E-01,9.62E-02,1.6868497,-5.1723526,0.23047266,,
7939524,2.41E-01,9.62E-02,-1.6868456,-5.1723593,-0.26061609,EXT2,exostosin glycosyltransferase 2
8095834,2.41E-01,9.62E-02,1.6865811,-5.172785,0.47317844,SHROOM3,shroom family member 3
7940259,2.41E-01,9.63E-02,-1.6862124,-5.1733784,-0.69675406,MS4A14///MS4A7,membrane spanning 4-domains A14///membrane spanning 4-domains A7
8007023,2.41E-01,9.63E-02,-1.6860552,-5.1736312,-0.42654609,MSL1,male specific lethal 1 homolog
7968577,2.41E-01,9.63E-02,1.6859749,-5.1737605,0.78002031,NBEA,neurobeachin
8024347,2.41E-01,9.64E-02,-1.6857676,-5.174094,-0.15879578,ADAT3///SCAMP4,"adenosine deaminase, tRNA specific 3///secretory carrier membrane protein 4"
7940904,2.41E-01,9.64E-02,-1.6856961,-5.1742091,-0.20322437,VEGFB,vascular endothelial growth factor B
8076826,2.41E-01,9.64E-02,1.6855519,-5.174441,0.16241469,C22orf34,chromosome 22 open reading frame 34
7901687,2.41E-01,9.64E-02,1.6855132,-5.1745034,0.18970969,TMEM61,transmembrane protein 61
7932614,2.41E-01,9.64E-02,1.6855071,-5.1745131,0.24593953,,
8177544,2.41E-01,9.64E-02,1.6853896,-5.1747021,0.6084975,LINC00680-GUSBP4///LOC100133050///GUSBP9///GUSBP1///GUSBP3///GUSBP2///SMA5///SMA4///GUSBP3///SMA5///SMA4,"LINC00680-GUSBP4 readthrough///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 9///glucuronidase, beta pseudogene 1///glucuronidase, beta pseudogene 3///glucuronidase, beta pseudogene 2///glucuronidase beta pseudogene///glucuronidase beta pseudogene///glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene"
7938812,2.41E-01,9.64E-02,-1.6853308,-5.1747968,-0.77694922,TMEM86A,transmembrane protein 86A
8130087,2.41E-01,9.64E-02,1.6853081,-5.1748332,0.35963203,PPIL4,peptidylprolyl isomerase like 4
8170286,2.42E-01,9.65E-02,1.6851937,-5.1750172,0.18561141,,
7912031,2.42E-01,9.65E-02,1.6851776,-5.1750431,0.19019281,HES2,hes family bHLH transcription factor 2
7892825,2.42E-01,9.65E-02,1.6851167,-5.175141,0.43959891,,
8041172,2.42E-01,9.65E-02,1.6851103,-5.1751514,0.18269125,FAM179A,family with sequence similarity 179 member A
8173745,2.42E-01,9.65E-02,-1.684966,-5.1753834,-0.76420828,CYSLTR1,cysteinyl leukotriene receptor 1
7894683,2.42E-01,9.65E-02,-1.6848337,-5.1755962,-0.604675,,
7938758,2.42E-01,9.65E-02,1.684786,-5.1756729,1.22100734,SAA1,serum amyloid A1
7948308,2.42E-01,9.66E-02,1.6846895,-5.175828,0.15604484,,
7918558,2.42E-01,9.66E-02,1.6846164,-5.1759455,0.52636594,KCND3,potassium voltage-gated channel subfamily D member 3
7894492,2.42E-01,9.66E-02,-1.6845673,-5.1760245,-0.26897359,,
7979357,2.42E-01,9.66E-02,1.684542,-5.1760651,0.31668031,OTX2,orthodenticle homeobox 2
8045157,2.42E-01,9.67E-02,-1.6841688,-5.1766652,-0.21601108,,
7933535,2.42E-01,9.67E-02,1.6839814,-5.1769664,0.20374797,,
8059067,2.42E-01,9.67E-02,-1.6838088,-5.1772437,-0.16214781,IHH,indian hedgehog
8054866,2.42E-01,9.67E-02,1.6837565,-5.1773278,0.19777,LINC01101,long intergenic non-protein coding RNA 1101
8098379,2.42E-01,9.68E-02,1.6837169,-5.1773915,1.10766766,WDR17,WD repeat domain 17
8126402,2.42E-01,9.68E-02,-1.6836939,-5.1774285,-0.39521797,TRERF1,transcriptional regulating factor 1
7958000,2.42E-01,9.68E-02,1.6836129,-5.1775586,0.65005312,CHPT1,choline phosphotransferase 1
7946703,2.42E-01,9.68E-02,-1.6835726,-5.1776234,-0.25151094,COPB1,coatomer protein complex subunit beta 1
7917912,2.42E-01,9.68E-02,1.6833509,-5.1779796,0.43092031,DPYD,dihydropyrimidine dehydrogenase
7938652,2.42E-01,9.68E-02,1.6832817,-5.1780907,0.16095,INSC,inscuteable homolog (Drosophila)
7993024,2.42E-01,9.69E-02,1.6831668,-5.1782754,0.15357438,C16orf71,chromosome 16 open reading frame 71
8053482,2.42E-01,9.69E-02,1.6829043,-5.178697,0.20961469,,
8126018,2.42E-01,9.69E-02,-1.6828794,-5.1787371,-0.31907406,STK38,serine/threonine kinase 38
7895930,2.42E-01,9.70E-02,1.6826958,-5.179032,0.54208391,,
8153609,2.42E-01,9.70E-02,1.6826618,-5.1790865,0.14499047,PARP10,poly(ADP-ribose) polymerase family member 10
8075477,2.42E-01,9.70E-02,-1.6824539,-5.1794205,-0.30571031,RNF185-AS1,RNF185 antisense RNA 1
7894130,2.42E-01,9.70E-02,1.6824412,-5.1794409,0.62542438,,
7994826,2.42E-01,9.70E-02,-1.6824249,-5.179467,-0.49219937,ITGAL,integrin subunit alpha L
7977476,2.42E-01,9.70E-02,1.6823756,-5.1795461,0.16521109,OR4K14,olfactory receptor family 4 subfamily K member 14
8063524,2.42E-01,9.70E-02,1.6822581,-5.1797348,0.19592703,LOC100130156,uncharacterized LOC100130156
8016232,2.42E-01,9.71E-02,1.682161,-5.1798908,0.20014953,ARHGAP27,Rho GTPase activating protein 27
7948775,2.42E-01,9.71E-02,-1.6821536,-5.1799026,-0.24631609,C11orf98///LBHD1,chromosome 11 open reading frame 98///LBH domain containing 1
7896353,2.42E-01,9.71E-02,-1.68199,-5.1801653,-0.40446312,,
8027760,2.42E-01,9.71E-02,1.6819712,-5.1801955,0.19622563,FXYD1,FXYD domain containing ion transport regulator 1
8133721,2.42E-01,9.71E-02,-1.6819649,-5.1802057,-0.48646844,HSPB1,heat shock protein family B (small) member 1
7914232,2.42E-01,9.71E-02,-1.681933,-5.1802568,-0.17061844,TMEM200B,transmembrane protein 200B
8112996,2.43E-01,9.71E-02,1.6817558,-5.1805414,0.29999922,,
8161174,2.43E-01,9.71E-02,1.6817532,-5.1805456,0.38793297,GNE,glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase
8031686,2.43E-01,9.73E-02,1.6810656,-5.1816491,0.18484328,USP29,ubiquitin specific peptidase 29
8027354,2.43E-01,9.73E-02,1.6809554,-5.181826,0.64052859,RPSAP58,ribosomal protein SA pseudogene 58
7940372,2.43E-01,9.74E-02,-1.680573,-5.1824396,-0.3646225,TMEM109,transmembrane protein 109
8094460,2.43E-01,9.74E-02,-1.6803635,-5.1827756,-0.21956672,RBPJ,recombination signal binding protein for immunoglobulin kappa J region
7896204,2.43E-01,9.74E-02,1.6803517,-5.1827945,0.21620703,,
7894109,2.43E-01,9.74E-02,1.6803069,-5.1828664,0.48714594,,
8007850,2.43E-01,9.74E-02,1.6802941,-5.1828869,0.33842328,LRRC37A2///LRRC37A6P///LRRC37A3///LRRC37A4P///LRRC37A///LRRC37A2,"leucine rich repeat containing 37 member A2///leucine rich repeat containing 37 member A6, pseudogene///leucine rich repeat containing 37 member A3///leucine rich repeat containing 37 member A4, pseudogene///leucine rich repeat containing 37A///leucine rich repeat containing 37 member A2"
8173977,2.43E-01,9.74E-02,1.6802428,-5.1829692,0.21736344,,
7922337,2.43E-01,9.74E-02,-1.6801883,-5.1830566,-0.50256016,TNFSF18,tumor necrosis factor superfamily member 18
8115234,2.43E-01,9.75E-02,-1.6800975,-5.1832023,-0.35845906,ANXA6,annexin A6
7905033,2.43E-01,9.75E-02,1.6800867,-5.1832195,0.21621234,,
7925413,2.43E-01,9.75E-02,1.6799033,-5.1835137,0.1501675,MT1HL1,metallothionein 1H-like 1
8116595,2.43E-01,9.75E-02,-1.6797923,-5.1836917,-0.19977484,WRNIP1,Werner helicase interacting protein 1
8069768,2.43E-01,9.75E-02,1.679781,-5.1837099,0.40897672,,
8133670,2.43E-01,9.75E-02,-1.6797479,-5.1837629,-0.26237156,POR,cytochrome p450 oxidoreductase
7981777,2.43E-01,9.75E-02,1.6796942,-5.183849,0.19231563,LOC400968,uncharacterized LOC400968
8177344,2.43E-01,9.76E-02,1.6793399,-5.1844171,0.17635937,TTTY5///TTTY5,"testis-specific transcript, Y-linked 5 (non-protein coding)///testis-specific transcript, Y-linked 5 (non-protein coding)"
7896239,2.43E-01,9.76E-02,1.6792791,-5.1845146,0.54674656,,
8123137,2.43E-01,9.76E-02,-1.679199,-5.184643,-0.56707578,ACAT2,acetyl-CoA acetyltransferase 2
8065122,2.43E-01,9.77E-02,1.6790652,-5.1848574,0.23695344,,
7988753,2.44E-01,9.77E-02,-1.6789004,-5.1851217,-0.363425,SPPL2A,signal peptide peptidase like 2A
8066574,2.44E-01,9.77E-02,1.6787965,-5.1852882,0.18521531,WFDC10B,WAP four-disulfide core domain 10B
7973082,2.44E-01,9.77E-02,1.6787137,-5.1854209,0.61743875,,
7895404,2.44E-01,9.77E-02,-1.6787041,-5.1854362,-0.55254547,,
8138882,2.44E-01,9.77E-02,1.6786699,-5.185491,0.16361891,NEUROD6,neuronal differentiation 6
8112202,2.44E-01,9.78E-02,1.6785023,-5.1857597,0.70763406,PLK2,polo like kinase 2
7940116,2.44E-01,9.78E-02,1.6784239,-5.1858853,0.24312766,LOC399898,uncharacterized LOC399898
8093456,2.44E-01,9.78E-02,-1.6782426,-5.1861757,-0.40034063,CTBP1-AS2,CTBP1 antisense RNA 2 (head to head)
8091352,2.44E-01,9.78E-02,-1.678134,-5.1863497,-0.36149984,UBQLN4,ubiquilin 4
8111533,2.44E-01,9.79E-02,-1.6780567,-5.1864736,-0.50365328,LMBRD2,LMBR1 domain containing 2
8090507,2.44E-01,9.79E-02,1.6779964,-5.1865702,0.25904531,,
8152812,2.44E-01,9.79E-02,-1.6779725,-5.1866085,-0.36501234,FAM84B,family with sequence similarity 84 member B
8069666,2.44E-01,9.79E-02,1.6779443,-5.1866537,0.273765,,
7974562,2.44E-01,9.79E-02,-1.6777922,-5.1868973,-0.26205813,,
7972601,2.44E-01,9.79E-02,1.6776854,-5.1870684,0.49566734,NALCN,"sodium leak channel, non-selective"
8085407,2.44E-01,9.80E-02,-1.6774592,-5.1874306,-0.27904922,RPL32,ribosomal protein L32
8059549,2.44E-01,9.80E-02,1.677457,-5.1874343,0.33329859,,
7935951,2.44E-01,9.80E-02,-1.6774183,-5.1874961,-0.24389125,C10orf76,chromosome 10 open reading frame 76
7892752,2.44E-01,9.80E-02,-1.6773729,-5.1875688,-0.71757109,,
8142270,2.44E-01,9.80E-02,-1.677282,-5.1877144,-1.00522469,NRCAM,neuronal cell adhesion molecule
7907960,2.44E-01,9.80E-02,1.6772504,-5.187765,0.22450984,,
8071289,2.44E-01,9.81E-02,-1.6770865,-5.1880276,-0.2837425,COMT,catechol-O-methyltransferase
8111210,2.44E-01,9.81E-02,-1.6769416,-5.1882595,-0.28063047,,
7936083,2.44E-01,9.81E-02,-1.6769117,-5.1883073,-0.23992344,PCGF6,polycomb group ring finger 6
7895396,2.44E-01,9.81E-02,-1.6768427,-5.1884178,-0.37027281,,
8133896,2.44E-01,9.82E-02,-1.6763704,-5.1891739,-0.26771859,,
8167234,2.44E-01,9.82E-02,-1.6762193,-5.1894158,-0.27164359,RBM3,"RNA binding motif (RNP1, RRM) protein 3"
7893620,2.44E-01,9.82E-02,-1.6761844,-5.1894716,-0.76159575,,
8132270,2.44E-01,9.82E-02,1.6761177,-5.1895783,0.18919531,NPSR1,neuropeptide S receptor 1
8048319,2.44E-01,9.83E-02,1.6759981,-5.1897698,0.1903525,VIL1,villin 1
8074364,2.44E-01,9.83E-02,1.6759317,-5.189876,0.20107875,DGCR14,DiGeorge syndrome critical region gene 14
8042416,2.44E-01,9.83E-02,-1.6758587,-5.1899928,-0.50178797,ARHGAP25,Rho GTPase activating protein 25
7990971,2.45E-01,9.83E-02,1.6756409,-5.1903413,0.24839094,CPEB1,cytoplasmic polyadenylation element binding protein 1
8051298,2.45E-01,9.84E-02,-1.6755453,-5.1904942,-0.44799813,GALNT14,polypeptide N-acetylgalactosaminyltransferase 14
7894467,2.45E-01,9.84E-02,1.6755146,-5.1905434,0.33256484,,
8149322,2.45E-01,9.84E-02,1.6753202,-5.1908543,0.28120016,,
8150877,2.45E-01,9.84E-02,1.6752663,-5.1909407,0.60939391,SNORD54,"small nucleolar RNA, C/D box 54"
7963741,2.45E-01,9.84E-02,-1.6751024,-5.1912027,-0.24255953,SMUG1,single-strand-selective monofunctional uracil-DNA glycosylase 1
8167163,2.45E-01,9.85E-02,-1.6745956,-5.1920133,-0.51138172,LINC01560,long intergenic non-protein coding RNA 1560
7894609,2.45E-01,9.86E-02,1.6745185,-5.1921366,0.26542969,,
7896116,2.45E-01,9.86E-02,-1.6742747,-5.1925263,-0.50327,,
8025470,2.45E-01,9.86E-02,1.6742536,-5.1925601,0.21349641,OR7D2,olfactory receptor family 7 subfamily D member 2
8039545,2.45E-01,9.86E-02,1.6741722,-5.1926902,0.20446484,NLRP11,NLR family pyrin domain containing 11
7896653,2.45E-01,9.86E-02,-1.6741549,-5.1927179,-0.2360125,,
8006453,2.45E-01,9.87E-02,-1.6739381,-5.1930645,-0.97533547,CCL8,C-C motif chemokine ligand 8
7896730,2.45E-01,9.87E-02,-1.6738947,-5.1931338,-0.43333875,,
8022007,2.45E-01,9.87E-02,1.6738941,-5.1931347,0.30549922,,
8042052,2.45E-01,9.87E-02,1.6737488,-5.193367,0.21790156,RPS27A,ribosomal protein S27a
8162047,2.45E-01,9.87E-02,-1.673605,-5.1935968,-0.13780937,HNRNPK,heterogeneous nuclear ribonucleoprotein K
8028311,2.45E-01,9.88E-02,-1.6734712,-5.1938107,-0.51432469,SPINT2,"serine peptidase inhibitor, Kunitz type 2"
7938416,2.45E-01,9.88E-02,1.6732489,-5.1941659,0.15429219,MRVI1-AS1,MRVI1 antisense RNA 1
7993183,2.45E-01,9.88E-02,1.6731743,-5.1942851,0.53180344,,
8151223,2.45E-01,9.88E-02,-1.6731468,-5.1943291,-0.55623328,SLCO5A1,solute carrier organic anion transporter family member 5A1
8124164,2.45E-01,9.88E-02,-1.6730428,-5.1944951,-0.27592687,,
8124588,2.46E-01,9.89E-02,1.67284,-5.1948192,0.15888125,GPX6,glutathione peroxidase 6
8162479,2.46E-01,9.89E-02,1.6727726,-5.1949268,0.15056391,NUTM2B///NUTM2D///NUTM2A///NUTM2G///NUTM2F,NUT family member 2B///NUT family member 2D///NUT family member 2A///NUT family member 2G///NUT family member 2F
8003077,2.46E-01,9.89E-02,1.6727143,-5.1950199,0.16103188,SLC38A8,solute carrier family 38 member 8
7894118,2.46E-01,9.89E-02,-1.6725932,-5.1952135,-0.40366766,,
8034589,2.46E-01,9.89E-02,-1.672578,-5.1952378,-0.31997937,FARSA,phenylalanyl-tRNA synthetase alpha subunit
8126279,2.46E-01,9.89E-02,-1.6725699,-5.1952506,-0.37834609,TREM2,triggering receptor expressed on myeloid cells 2
