GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
79570,1.13E-04,4.67E-05,0.405,-4.0715074,-1.6488381,80.95,NKAIN1,sodium/potassium transporting ATPase interacting 1
9890,1.13E-04,4.68E-05,0.2212,-4.0712535,-0.9004565,17.18,PLPPR4,phospholipid phosphatase related 4
8323,1.13E-04,4.68E-05,0.1201,-4.0711995,-0.4891022,377.23,FZD6,frizzled class receptor 6
105371050,1.13E-04,4.70E-05,0.1765,4.0701283,0.7182329,10.42,LOC105371050,uncharacterized LOC105371050
440348,1.13E-04,4.70E-05,0.1411,-4.0699528,-0.5744467,104.76,NPIPB15,nuclear pore complex interacting protein family member B15
401022,1.14E-04,4.71E-05,0.151,4.0693289,0.6144606,133.11,HAGLR,HOXD antisense growth-associated long non-coding RNA
100132247,1.14E-04,4.72E-05,0.0692,-4.0693052,-0.281743,842.68,NPIPB5,nuclear pore complex interacting protein family member B5
6909,1.14E-04,4.73E-05,0.1442,4.0686259,0.5866677,646.19,TBX2,T-box transcription factor 2
3298,1.15E-04,4.78E-05,0.0462,-4.0660038,-0.1878842,219.31,HSF2,heat shock transcription factor 2
138311,1.15E-04,4.79E-05,0.1303,4.0656114,0.5296344,247.06,DIPK1B,divergent protein kinase domain 1B
399671,1.15E-04,4.79E-05,0.1781,-4.0655967,-0.7242474,18.4,HEATR4,HEAT repeat containing 4
100287072,1.15E-04,4.79E-05,0.0851,-4.0654133,-0.3461237,35.64,LOC100287072,ribosomal protein S6 kinase B1 pseudogene
389538,1.16E-04,4.80E-05,0.0763,-4.064923,-0.3100411,62.16,CCZ1P-OR7E38P,CCZ1P-OR7E38P readthrough
78991,1.16E-04,4.81E-05,0.0649,4.0645366,0.2638042,243.96,PCYOX1L,prenylcysteine oxidase 1 like
10712,1.16E-04,4.82E-05,0.0846,4.0642655,0.3436904,719.94,ENTREP3,endosomal transmembrane epsin interactor 3
253190,1.16E-04,4.82E-05,0.3616,-4.0642425,-1.4696392,384.27,SERHL2,serine hydrolase like 2
245802,1.16E-04,4.83E-05,0.3652,-4.0638641,-1.4839944,13.37,MS4A6E,membrane spanning 4-domains A6E
4702,1.16E-04,4.83E-05,0.0661,4.0637716,0.2687329,464.51,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8
80034,1.16E-04,4.83E-05,0.1869,4.0635471,0.7596367,21.3,CSRNP3,cysteine and serine rich nuclear protein 3
9048,1.16E-04,4.84E-05,0.2743,-4.0634119,-1.1145676,136.4,ARTN,artemin
613038,1.16E-04,4.84E-05,0.2072,-4.0632791,-0.8417456,22.71,LOC613038,SAGA complex associated factor 29 pseudogene
90,1.17E-04,4.84E-05,0.0515,-4.0630356,-0.2094136,787.31,ACVR1,activin A receptor type 1
107075116,1.17E-04,4.87E-05,0.2972,-4.061891,-1.2070914,12.56,MIR3142HG,MIR3142 host gene
353116,1.18E-04,4.89E-05,0.0541,4.0609779,0.2195875,326.1,RILPL1,Rab interacting lysosomal protein like 1
401303,1.18E-04,4.89E-05,0.1326,-4.0609435,-0.5386325,24,ZNF815P,"zinc finger protein 815, pseudogene"
6821,1.18E-04,4.90E-05,0.0432,4.0602735,0.1752764,1413.25,SUOX,sulfite oxidase
9182,1.18E-04,4.91E-05,0.1747,4.0600912,0.7093757,27.26,RASSF9,Ras association domain family member 9
3993,1.18E-04,4.92E-05,0.1526,-4.0593652,-0.6194524,830.05,LLGL2,LLGL scribble cell polarity complex component 2
4223,1.18E-04,4.92E-05,0.2227,4.0592164,0.9039674,84.51,MEOX2,mesenchyme homeobox 2
1001,1.18E-04,4.93E-05,0.273,4.0589772,1.1082613,2307.14,CDH3,cadherin 3
103352539,1.19E-04,4.94E-05,0.2344,-4.0586662,-0.9513427,18.04,LINC01410,long intergenic non-protein coding RNA 1410
116372,1.19E-04,4.94E-05,0.1479,4.0586313,0.6001762,42.69,LYPD1,LY6/PLAUR domain containing 1
54626,1.19E-04,4.94E-05,0.2945,-4.0584623,-1.195221,128.99,HES2,hes family bHLH transcription factor 2
3312,1.19E-04,4.94E-05,0.0833,4.0584472,0.3380222,14724.63,HSPA8,heat shock protein family A (Hsp70) member 8
22913,1.19E-04,4.94E-05,0.0554,4.0583878,0.2248812,1667.56,RALY,RALY heterogeneous nuclear ribonucleoprotein
23129,1.19E-04,4.95E-05,0.1162,4.057831,0.4714123,4679.34,PLXND1,plexin D1
374395,1.19E-04,4.96E-05,0.0651,4.0577074,0.2640967,400.94,TMEM179B,transmembrane protein 179B
57558,1.19E-04,4.96E-05,0.0951,-4.0576463,-0.3860007,309.34,USP35,ubiquitin specific peptidase 35
9290,1.19E-04,4.96E-05,0.3137,4.0576141,1.272936,12.21,GPR55,G protein-coupled receptor 55
2324,1.19E-04,4.98E-05,0.2445,4.0566366,0.9920444,668.84,FLT4,fms related receptor tyrosine kinase 4
105371795,1.20E-04,4.98E-05,0.1128,4.0564756,0.4575538,30.69,LOC105371795,uncharacterized LOC105371795
646324,1.20E-04,5.01E-05,0.2405,-4.0550335,-0.975368,8.28,LINC00607,long intergenic non-protein coding RNA 607
7691,1.20E-04,5.02E-05,0.1094,4.0548305,0.4435991,94.23,ZNF132,zinc finger protein 132
57140,1.20E-04,5.02E-05,0.0669,4.0545834,0.2710884,683.7,RNPEPL1,arginyl aminopeptidase like 1
11039,1.21E-04,5.02E-05,0.1924,-4.0545094,-0.7799631,44.83,GUSBP14,GUSB pseudogene 14
92342,1.21E-04,5.03E-05,0.0898,-4.0543259,-0.3642738,108.43,METTL18,methyltransferase like 18
221662,1.21E-04,5.03E-05,0.3289,-4.0543155,-1.3333325,33.36,RBM24,RNA binding motif protein 24
1302,1.21E-04,5.04E-05,0.1428,-4.053686,-0.5788065,59.88,COL11A2,collagen type XI alpha 2 chain
54972,1.21E-04,5.06E-05,0.1374,-4.0527402,-0.5566913,1016.51,TMEM132A,transmembrane protein 132A
107985876,1.22E-04,5.07E-05,0.3273,4.0524371,1.3263707,51.66,LOC107985876,uncharacterized LOC107985876
3861,1.22E-04,5.08E-05,0.4673,4.0519485,1.8935994,8560.46,KRT14,keratin 14
10467,1.22E-04,5.10E-05,0.0677,4.0509678,0.2743783,626.37,ZNHIT1,zinc finger HIT-type containing 1
388336,1.22E-04,5.10E-05,0.2858,-4.0508043,-1.1575596,22.43,SHISA6,shisa family member 6
2874,1.23E-04,5.11E-05,0.0712,4.0503206,0.2885509,526.83,GPS2,G protein pathway suppressor 2
6654,1.23E-04,5.12E-05,0.1015,-4.0501351,-0.4111974,664.99,SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1
334,1.23E-04,5.16E-05,0.0737,4.0484851,0.2984057,8043.81,APLP2,amyloid beta precursor like protein 2
342908,1.23E-04,5.15E-05,0.1404,-4.0485022,-0.5683498,56.08,ZNF404,zinc finger protein 404
100859930,1.24E-04,5.16E-05,0.0593,4.0483562,0.239967,304.2,HEIH,hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA
80764,1.24E-04,5.16E-05,0.0572,4.0482573,0.2314941,204.65,THAP7,THAP domain containing 7
8562,1.24E-04,5.17E-05,0.0421,4.0476213,0.1703792,1082.43,DENR,density regulated re-initiation and release factor
107984343,1.24E-04,5.18E-05,0.4058,4.0475756,1.6423841,12.94,LOC107984343,uncharacterized LOC107984343
6337,1.24E-04,5.18E-05,0.1481,4.0473514,0.599378,2199.07,SCNN1A,sodium channel epithelial 1 subunit alpha
153642,1.24E-04,5.19E-05,0.0879,-4.046953,-0.3556374,131.98,ARSK,arylsulfatase family member K
124540,1.24E-04,5.19E-05,0.1064,-4.0468882,-0.4304528,976.69,MSI2,musashi RNA binding protein 2
101929145,1.25E-04,5.22E-05,0.099,-4.0455939,-0.4007057,95.11,PPP3CB-AS1,PPP3CB antisense RNA 1 (head to head)
401494,1.25E-04,5.23E-05,0.1298,-4.0451144,-0.5250729,150.7,HACD4,3-hydroxyacyl-CoA dehydratase 4
57228,1.26E-04,5.25E-05,0.0998,4.0441485,0.4036669,219.66,SMAGP,small cell adhesion glycoprotein
407004,1.26E-04,5.25E-05,0.1547,-4.0440218,-0.6255168,10.2,MIR22,microRNA 22
172,1.26E-04,5.26E-05,0.0569,4.0436925,0.2299925,402.19,AFG3L1P,"AFG3 like matrix AAA peptidase subunit 1, pseudogene"
110806298,1.26E-04,5.27E-05,0.161,4.0434197,0.6509005,35.74,C17orf113,chromosome 17 open reading frame 113
2322,1.26E-04,5.28E-05,0.3169,-4.042969,-1.2812686,18,FLT3,fms related receptor tyrosine kinase 3
1519,1.27E-04,5.30E-05,0.1035,-4.0421523,-0.4183245,467.64,CTSO,cathepsin O
10248,1.27E-04,5.33E-05,0.0851,4.0408735,0.343901,262.78,POP7,"POP7 homolog, ribonuclease P/MRP subunit"
5693,1.27E-04,5.33E-05,0.084,4.0406756,0.3394552,1489.74,PSMB5,proteasome 20S subunit beta 5
4211,1.28E-04,5.34E-05,0.1446,4.040041,0.5842572,257.27,MEIS1,Meis homeobox 1
50853,1.28E-04,5.35E-05,0.0822,4.0398137,0.3320585,174.91,VILL,villin like
6045,1.28E-04,5.36E-05,0.0663,-4.0394141,-0.2676845,332.77,RNF2,ring finger protein 2
728039,1.28E-04,5.37E-05,0.1127,4.0389586,0.4551624,28.18,SSR4P1,signal sequence receptor subunit 4 pseudogene 1
163589,1.28E-04,5.38E-05,0.259,-4.0385971,-1.0458612,34.68,TDRD5,tudor domain containing 5
1104,1.28E-04,5.38E-05,0.0857,4.0385109,0.3459326,1069.22,RCC1,regulator of chromosome condensation 1
5157,1.29E-04,5.38E-05,0.1617,4.0382788,0.6531843,553.83,PDGFRL,platelet derived growth factor receptor like
345462,1.29E-04,5.39E-05,0.094,-4.0379859,-0.3796941,47.12,ZNF879,zinc finger protein 879
728229,1.29E-04,5.39E-05,0.1828,-4.0379995,-0.7379873,13.42,TMEM191B,transmembrane protein 191B
1653,1.29E-04,5.40E-05,0.0603,4.0373874,0.2435147,1756.35,DDX1,DEAD-box helicase 1
122704,1.30E-04,5.44E-05,0.0932,4.0359238,0.3762555,414.52,MRPL52,mitochondrial ribosomal protein L52
219654,1.30E-04,5.45E-05,0.1138,4.0353791,0.4590435,1357.22,ZCCHC24,zinc finger CCHC-type containing 24
283298,1.30E-04,5.46E-05,0.192,4.0351005,0.774766,258.57,OLFML1,olfactomedin like 1
5934,1.30E-04,5.46E-05,0.1234,-4.0349687,-0.4978631,1080,RBL2,RB transcriptional corepressor like 2
253980,1.30E-04,5.47E-05,0.0843,-4.034573,-0.3401756,355.28,KCTD13,potassium channel tetramerization domain containing 13
127845,1.30E-04,5.47E-05,0.2993,-4.0345401,-1.2075199,32.31,GOLT1A,golgi transport 1A
125965,1.31E-04,5.48E-05,0.3651,-4.0340093,-1.472952,47.7,COX6B2,cytochrome c oxidase subunit 6B2
2619,1.31E-04,5.48E-05,0.1795,-4.0339526,-0.7241731,1450.39,GAS1,growth arrest specific 1
10492,1.31E-04,5.50E-05,0.0505,4.0332014,0.2037641,3610.57,SYNCRIP,synaptotagmin binding cytoplasmic RNA interacting protein
25823,1.31E-04,5.50E-05,0.2635,-4.0331942,-1.0625524,17.18,TPSG1,tryptase gamma 1
220136,1.32E-04,5.52E-05,0.1718,-4.0323712,-0.6928112,21.43,CFAP53,cilia and flagella associated protein 53
6043,1.32E-04,5.54E-05,0.2193,-4.0314717,-0.88424,15.85,SNORA63,"small nucleolar RNA, H/ACA box 63"
148022,1.32E-04,5.55E-05,0.118,-4.0313377,-0.4756637,374.34,TICAM1,TIR domain containing adaptor molecule 1
8834,1.32E-04,5.56E-05,0.071,4.0308859,0.286282,283.91,TMEM11,transmembrane protein 11
439949,1.32E-04,5.56E-05,0.2042,4.0308221,0.8232519,23.69,PRKCQ-AS1,PRKCQ antisense RNA 1
84904,1.32E-04,5.56E-05,0.0686,-4.0306651,-0.2763819,177.63,ARHGEF39,Rho guanine nucleotide exchange factor 39
6834,1.33E-04,5.57E-05,0.0592,4.030479,0.2388023,357.32,SURF1,SURF1 cytochrome c oxidase assembly factor
147040,1.33E-04,5.57E-05,0.1135,-4.0304104,-0.457554,196.17,KCTD11,potassium channel tetramerization domain containing 11
442898,1.33E-04,5.57E-05,0.176,-4.0303587,-0.7092465,11.59,MIR324,microRNA 324
9242,1.33E-04,5.59E-05,0.2159,-4.029624,-0.8699579,247.98,MSC,musculin
8836,1.33E-04,5.59E-05,0.0953,4.0294495,0.3841626,263.96,GGH,gamma-glutamyl hydrolase
6832,1.33E-04,5.61E-05,0.0498,4.0287262,0.2007905,425.79,SUPV3L1,Suv3 like RNA helicase
1991,1.34E-04,5.61E-05,0.2885,4.0284327,1.1623934,20.07,ELANE,"elastase, neutrophil expressed"
121227,1.34E-04,5.64E-05,0.1495,4.0274115,0.6021393,390.34,LRIG3,leucine rich repeats and immunoglobulin like domains 3
100287098,1.34E-04,5.65E-05,0.169,4.0269285,0.680569,17.72,TONSL-AS1,TONSL antisense RNA 1
112464,1.35E-04,5.66E-05,0.1677,4.0264538,0.6751447,415.06,CAVIN3,caveolae associated protein 3
60496,1.35E-04,5.66E-05,0.0523,-4.0264143,-0.2107104,494.09,AASDHPPT,aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
3434,1.35E-04,5.67E-05,0.3049,-4.0262776,-1.2278022,242.73,IFIT1,interferon induced protein with tetratricopeptide repeats 1
23157,1.35E-04,5.67E-05,0.0914,-4.0261002,-0.3678963,482.3,SEPTIN6,septin 6
55661,1.35E-04,5.68E-05,0.0527,4.025578,0.2122122,954.71,DDX27,DEAD-box helicase 27
79682,1.36E-04,5.70E-05,0.1464,4.0247616,0.5891883,280.75,CENPU,centromere protein U
101929248,1.36E-04,5.71E-05,0.2314,4.0246696,0.9314516,19.03,LOC101929248,uncharacterized LOC101929248
64802,1.36E-04,5.72E-05,0.0485,4.0242489,0.1953064,235.96,NMNAT1,nicotinamide nucleotide adenylyltransferase 1
255967,1.36E-04,5.72E-05,0.0896,-4.0240007,-0.3607338,615.74,PAN3,poly(A) specific ribonuclease subunit PAN3
3664,1.36E-04,5.73E-05,0.2018,-4.0235182,-0.8120269,1570.88,IRF6,interferon regulatory factor 6
51227,1.36E-04,5.73E-05,0.1023,4.0234965,0.4115461,165.04,PIGP,phosphatidylinositol glycan anchor biosynthesis class P
6641,1.36E-04,5.74E-05,0.1828,-4.0233996,-0.7353017,379.2,SNTB1,syntrophin beta 1
7071,1.37E-04,5.75E-05,0.0678,-4.022822,-0.2726716,1777.55,KLF10,KLF transcription factor 10
147949,1.37E-04,5.75E-05,0.1011,-4.0226555,-0.4066486,58.86,ZNF583,zinc finger protein 583
3693,1.37E-04,5.76E-05,0.101,-4.0224832,-0.4062088,3823.56,ITGB5,integrin subunit beta 5
2850,1.37E-04,5.77E-05,0.1667,4.0220737,0.6706196,103.98,GPR27,G protein-coupled receptor 27
26272,1.37E-04,5.78E-05,0.0494,-4.0214823,-0.1987085,481.16,FBXO4,F-box protein 4
57121,1.37E-04,5.79E-05,0.1826,-4.0213592,-0.7344406,40.86,LPAR5,lysophosphatidic acid receptor 5
55146,1.38E-04,5.79E-05,0.0476,4.0210352,0.1913249,468.94,ZDHHC4,zinc finger DHHC-type palmitoyltransferase 4
199974,1.38E-04,5.80E-05,0.5018,-4.0206385,-2.0176727,63.45,CYP4Z1,cytochrome P450 family 4 subfamily Z member 1
150248,1.38E-04,5.81E-05,0.1156,4.0205565,0.4648406,32.11,C22orf15,chromosome 22 open reading frame 15
4253,1.38E-04,5.81E-05,0.0765,-4.0204188,-0.3074552,486.12,MIA2,MIA SH3 domain ER export factor 2
205717,1.38E-04,5.83E-05,0.108,-4.019627,-0.4340351,253.59,USF3,upstream transcription factor family member 3
102724050,1.38E-04,5.84E-05,0.1274,-4.0192777,-0.5119853,58.22,GPR84-AS1,"GPR84, ZNF385A, ITGA5 and GTSF1 antisense RNA 1"
55117,1.38E-04,5.84E-05,0.3187,4.0192803,1.2809922,28.98,SLC6A15,solute carrier family 6 member 15
10695,1.39E-04,5.86E-05,0.0526,4.0185431,0.2115166,530.08,CNPY3,canopy FGF signaling regulator 3
112268144,1.40E-04,5.89E-05,0.089,4.0170974,0.3574215,36.52,LOC112268144,
101929727,1.40E-04,5.91E-05,0.3202,4.0164782,1.2861645,10.05,LOC101929727,uncharacterized LOC101929727
102723989,1.40E-04,5.91E-05,0.2149,-4.0164007,-0.8630896,10.73,FRMD3-AS1,FRMD3 antisense RNA 1
110599564,1.41E-04,5.93E-05,0.1166,4.0154862,0.4683604,72.58,EEF1AKMT4,EEF1A lysine methyltransferase 4
7026,1.41E-04,5.94E-05,0.1149,4.0153252,0.4615268,1627.73,NR2F2,nuclear receptor subfamily 2 group F member 2
101927895,1.41E-04,5.94E-05,0.1009,4.0151567,0.4052733,30.51,EMC1-AS1,EMC1 antisense RNA 1
51259,1.41E-04,5.95E-05,0.0603,4.0147661,0.2422905,177.44,TMEM216,transmembrane protein 216
79094,1.41E-04,5.96E-05,0.1591,-4.0144028,-0.6385067,87.8,CHAC1,ChaC glutathione specific gamma-glutamylcyclotransferase 1
29789,1.42E-04,5.98E-05,0.0704,4.0135301,0.2825242,1112.76,OLA1,Obg like ATPase 1
4704,1.42E-04,5.98E-05,0.0738,4.0134501,0.2961048,873.61,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9
1116,1.42E-04,5.98E-05,0.4656,4.0134043,1.868525,9565.64,CHI3L1,chitinase 3 like 1
324,1.43E-04,6.02E-05,0.0747,-4.0118654,-0.2998295,319.87,APC,APC regulator of WNT signaling pathway
100507053,1.43E-04,6.03E-05,0.1559,4.0117536,0.6252683,45.33,LOC100507053,uncharacterized LOC100507053
80274,1.43E-04,6.03E-05,0.4393,-4.0114496,-1.7621518,33.75,SCUBE1,"signal peptide, CUB domain and EGF like domain containing 1"
10580,1.43E-04,6.04E-05,0.1453,4.0113053,0.5826598,1098.33,SORBS1,sorbin and SH3 domain containing 1
57679,1.43E-04,6.04E-05,0.0686,-4.0112529,-0.2753694,535.22,ALS2,alsin Rho guanine nucleotide exchange factor ALS2
100505573,1.43E-04,6.05E-05,0.0844,4.0109841,0.338406,360.76,INAFM2,InaF motif containing 2
259295,1.43E-04,6.06E-05,0.1196,-4.0105174,-0.4795595,25.43,TAS2R20,taste 2 receptor member 20
51162,1.44E-04,6.07E-05,0.1922,4.0100421,0.7709225,1031.9,EGFL7,EGF like domain multiple 7
55193,1.44E-04,6.09E-05,0.0769,-4.0091042,-0.3081438,760.8,PBRM1,polybromo 1
65265,1.44E-04,6.10E-05,0.0773,4.0089087,0.3099243,878.26,C8orf33,chromosome 8 open reading frame 33
100302739,1.44E-04,6.10E-05,0.107,4.0087334,0.428889,126.75,PCNA-AS1,PCNA antisense RNA 1
6345,1.45E-04,6.13E-05,0.3549,4.0078334,1.4222127,89.8,SRL,sarcalumenin
51564,1.45E-04,6.14E-05,0.061,4.0074814,0.2444668,2877.84,HDAC7,histone deacetylase 7
4843,1.46E-04,6.16E-05,0.3382,-4.0064774,-1.3549618,12.46,NOS2,nitric oxide synthase 2
64132,1.46E-04,6.18E-05,0.0682,4.0058581,0.2733493,568.45,XYLT2,xylosyltransferase 2
8365,1.46E-04,6.19E-05,0.3578,-4.0055905,-1.4332695,15.17,H4C8,H4 clustered histone 8
51691,1.47E-04,6.21E-05,0.0581,-4.0047422,-0.232515,472.74,LSM8,"LSM8 homolog, U6 small nuclear RNA associated"
100506810,1.47E-04,6.22E-05,0.1976,4.0042366,0.791352,14.6,LINC01132,long intergenic non-protein coding RNA 1132
8787,1.47E-04,6.22E-05,0.1906,-4.0041887,-0.7633128,24.57,RGS9,regulator of G protein signaling 9
6794,1.47E-04,6.23E-05,0.0603,4.0037474,0.2415846,743.18,STK11,serine/threonine kinase 11
644596,1.47E-04,6.23E-05,0.1655,4.0037597,0.6627733,40.85,SMIM10L2B,small integral membrane protein 10 like 2B
11341,1.47E-04,6.24E-05,0.2932,4.003659,1.1740496,27.99,SCRG1,stimulator of chondrogenesis 1
653082,1.47E-04,6.24E-05,0.1853,-4.0036525,-0.7417605,111.69,ZDHHC11B,zinc finger DHHC-type containing 11B
6934,1.47E-04,6.24E-05,0.0901,4.0036403,0.3608078,569.92,TCF7L2,transcription factor 7 like 2
57494,1.48E-04,6.25E-05,0.0827,-4.003092,-0.3309054,542.08,RIMKLB,ribosomal modification protein rimK like family member B
2644,1.48E-04,6.26E-05,0.1206,-4.0027123,-0.4827824,53.9,GCHFR,GTP cyclohydrolase I feedback regulator
3800,1.48E-04,6.28E-05,0.2107,-4.0021806,-0.8432786,80.66,KIF5C,kinesin family member 5C
5342,1.48E-04,6.28E-05,0.1983,-4.00189,-0.7935419,25.16,PLGLB2,plasminogen like B2
149111,1.48E-04,6.29E-05,0.1868,-4.0015747,-0.7475242,116.39,CNIH3,cornichon family AMPA receptor auxiliary protein 3
692201,1.48E-04,6.29E-05,0.1347,4.0015846,0.5390846,22.89,SNORD86,"small nucleolar RNA, C/D box 86"
27018,1.48E-04,6.29E-05,0.0775,4.0016097,0.3100765,891.37,BEX3,brain expressed X-linked 3
23358,1.48E-04,6.29E-05,0.0845,-4.0014958,-0.3382532,873.89,USP24,ubiquitin specific peptidase 24
6675,1.49E-04,6.30E-05,0.0857,4.0013153,0.3427895,1667.48,UAP1,UDP-N-acetylglucosamine pyrophosphorylase 1
54360,1.49E-04,6.33E-05,0.2448,4.0000445,0.9793064,146.81,CYTL1,cytokine like 1
10553,1.50E-04,6.34E-05,0.0771,-3.9997052,-0.3085039,452.23,HTATIP2,HIV-1 Tat interactive protein 2
85446,1.50E-04,6.36E-05,0.1457,-3.9992081,-0.5828745,80.32,ZFHX2,zinc finger homeobox 2
55861,1.50E-04,6.36E-05,0.0813,-3.9990385,-0.3249901,274.37,DBNDD2,dysbindin domain containing 2
3336,1.50E-04,6.36E-05,0.0983,3.9989255,0.3929223,720.03,HSPE1,heat shock protein family E (Hsp10) member 1
131450,1.50E-04,6.37E-05,0.301,-3.9988002,-1.2038099,12.36,CD200R1,CD200 receptor 1
9671,1.50E-04,6.38E-05,0.3515,3.9982181,1.4055552,16.89,WSCD2,WSC domain containing 2
375287,1.51E-04,6.40E-05,0.1161,-3.9977166,-0.464048,165.85,RBM43,RNA binding motif protein 43
6666,1.51E-04,6.40E-05,0.0804,3.9973781,0.3215054,425.22,SOX12,SRY-box transcription factor 12
27436,1.51E-04,6.42E-05,0.0879,-3.9969311,-0.3511631,922.65,EML4,EMAP like 4
1842,1.51E-04,6.42E-05,0.2467,-3.9966723,-0.9860518,113.41,ECM2,extracellular matrix protein 2
100506585,1.51E-04,6.43E-05,0.2592,-3.9964788,-1.036016,7.92,PTPRN2-AS1,PTPRN2 antisense RNA 1
57165,1.51E-04,6.43E-05,0.167,3.9964091,0.667252,17.59,GJC2,gap junction protein gamma 2
144608,1.51E-04,6.43E-05,0.171,-3.996324,-0.6833415,26.96,C12orf60,chromosome 12 open reading frame 60
3589,1.52E-04,6.44E-05,0.2963,-3.996142,-1.1839412,49.46,IL11,interleukin 11
8604,1.52E-04,6.44E-05,0.0472,3.9960611,0.188811,522,SLC25A12,solute carrier family 25 member 12
7037,1.52E-04,6.44E-05,0.1016,-3.9960458,-0.4059539,2161.37,TFRC,transferrin receptor
64793,1.52E-04,6.45E-05,0.1091,-3.9955881,-0.4358818,262.26,CEP85,centrosomal protein 85
85459,1.52E-04,6.45E-05,0.0657,-3.9955915,-0.2626095,224.01,CEP295,centrosomal protein 295
51067,1.53E-04,6.49E-05,0.0558,3.9943805,0.2228727,508.8,YARS2,tyrosyl-tRNA synthetase 2
23339,1.53E-04,6.49E-05,0.0335,3.9943756,0.1339095,1543.86,VPS39,VPS39 subunit of HOPS complex
90141,1.53E-04,6.50E-05,0.0846,3.993779,0.3379365,116.72,EFCAB11,EF-hand calcium binding domain 11
100527950,1.54E-04,6.54E-05,0.0669,3.9924634,0.2670087,273.71,GJA9-MYCBP,GJA9-MYCBP readthrough
10567,1.54E-04,6.55E-05,0.085,3.9919737,0.3391865,804.94,RABAC1,Rab acceptor 1
29945,1.55E-04,6.59E-05,0.0588,-3.990555,-0.2347576,365.85,ANAPC4,anaphase promoting complex subunit 4
55729,1.55E-04,6.60E-05,0.0818,-3.9901567,-0.3263148,753.64,ATF7IP,activating transcription factor 7 interacting protein
729978,1.56E-04,6.62E-05,0.0662,-3.9893688,-0.2641086,140.12,NPIPB2,nuclear pore complex interacting protein family member B2
518,1.56E-04,6.64E-05,0.0779,3.9887962,0.310718,1969.69,ATP5MC3,ATP synthase membrane subunit c locus 3
105379057,1.56E-04,6.65E-05,0.318,-3.9884831,-1.2683416,9.42,EDIL3-DT,EDIL3 divergent transcript
654790,1.57E-04,6.67E-05,0.2382,3.9877902,0.9500866,34.34,PCP4L1,Purkinje cell protein 4 like 1
27230,1.57E-04,6.68E-05,0.0537,-3.9875391,-0.2141868,2197.11,SERP1,stress associated endoplasmic reticulum protein 1
55351,1.57E-04,6.68E-05,0.155,3.9874589,0.6180805,233.42,STK32B,serine/threonine kinase 32B
11022,1.57E-04,6.68E-05,0.1209,-3.9873398,-0.4820968,219.36,TDRKH,tudor and KH domain containing
441272,1.57E-04,6.68E-05,0.0717,3.9872464,0.2860397,60.23,SPDYE3,speedy/RINGO cell cycle regulator family member E3
79665,1.57E-04,6.69E-05,0.0663,-3.9869895,-0.2643855,711.69,DHX40,DEAH-box helicase 40
63897,1.57E-04,6.70E-05,0.0574,-3.9868586,-0.2286859,345.69,HEATR6,HEAT repeat containing 6
51634,1.58E-04,6.71E-05,0.0452,3.9861932,0.1803201,295.11,RBMX2,RNA binding motif protein X-linked 2
6291,1.58E-04,6.73E-05,0.3332,3.9857151,1.3281761,35.94,SAA4,"serum amyloid A4, constitutive"
55890,1.58E-04,6.73E-05,0.1339,3.9856426,0.5336019,379.41,GPRC5C,G protein-coupled receptor class C group 5 member C
6778,1.58E-04,6.75E-05,0.0622,3.9849015,0.2479418,4442.8,STAT6,signal transducer and activator of transcription 6
2116,1.59E-04,6.76E-05,0.2046,3.9845502,0.8153464,8.54,ETV2,ETS variant transcription factor 2
109729141,1.59E-04,6.76E-05,0.1997,-3.9845088,-0.795619,10.1,TDRKH-AS1,TDRKH antisense RNA 1
23095,1.59E-04,6.77E-05,0.0907,-3.9842147,-0.3612491,927.09,KIF1B,kinesin family member 1B
9414,1.59E-04,6.79E-05,0.0739,3.9836378,0.2944979,1062.57,TJP2,tight junction protein 2
10538,1.60E-04,6.80E-05,0.2247,-3.9830059,-0.8949024,124.74,BATF,basic leucine zipper ATF-like transcription factor
6678,1.60E-04,6.83E-05,0.1096,-3.9821058,-0.4362612,30025.81,SPARC,secreted protein acidic and cysteine rich
10066,1.60E-04,6.84E-05,0.063,3.9818865,0.2507354,1306.18,SCAMP2,secretory carrier membrane protein 2
10675,1.60E-04,6.84E-05,0.2422,3.9818344,0.9645443,26.84,CSPG5,chondroitin sulfate proteoglycan 5
85441,1.60E-04,6.85E-05,0.1243,-3.9815963,-0.4950045,592.01,HELZ2,helicase with zinc finger 2
84893,1.61E-04,6.86E-05,0.0393,3.981232,0.1566473,1258.81,FBH1,F-box DNA helicase 1
5990,1.61E-04,6.86E-05,0.0941,3.9809309,0.3745505,140.03,RFX2,regulatory factor X2
5889,1.61E-04,6.87E-05,0.08,3.9805716,0.3183946,192.14,RAD51C,RAD51 paralog C
54986,1.61E-04,6.88E-05,0.1141,-3.9803418,-0.4541358,62.82,ULK4,unc-51 like kinase 4
865,1.61E-04,6.89E-05,0.0685,-3.9798975,-0.2724477,836.51,CBFB,core-binding factor subunit beta
79746,1.62E-04,6.91E-05,0.1422,3.9792792,0.5659073,222.2,ECHDC3,enoyl-CoA hydratase domain containing 3
