GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
63970,1.95E-01,1.01E-01,0.6534,1.6405946,1.07,38.26,TP53AIP1,tumor protein p53 regulated apoptosis inducing protein 1
64328,1.95E-01,1.01E-01,0.1501,-1.6404083,-2.46E-01,1796.02,XPO4,exportin 4
102723543,1.95E-01,1.01E-01,0.391,1.640259,6.41E-01,24.29,LOC102723543,uncharacterized LOC102723543
105369380,1.95E-01,1.01E-01,0.3542,-1.6401066,-5.81E-01,24.87,LOC105369380,
51030,1.95E-01,1.01E-01,0.2378,-1.6401434,-3.90E-01,874.49,TVP23B,trans-golgi network vesicle protein 23 homolog B
107985658,1.95E-01,1.01E-01,0.5526,-1.6401534,-9.06E-01,18.3,LOC107985658,
105371461,1.95E-01,1.01E-01,0.6263,1.6392497,1.03,12.96,LOC105371461,replaced by ID 9447
100499194,1.95E-01,1.01E-01,0.519,1.6392767,8.51E-01,15.34,LINC02992,long intergenic non-protein coding RNA 2992
100526740,1.95E-01,1.01E-01,0.2644,-1.6392678,-4.33E-01,395.48,ATP5MF-PTCD1,ATP5MF-PTCD1 readthrough
23552,1.95E-01,1.01E-01,0.3066,-1.6393291,-5.03E-01,157.33,CDK20,cyclin dependent kinase 20
1051,1.96E-01,1.01E-01,0.4193,1.6390206,6.87E-01,1247.49,CEBPB,CCAAT enhancer binding protein beta
11331,1.96E-01,1.01E-01,0.186,-1.6389362,-3.05E-01,1696.89,PHB2,prohibitin 2
9400,1.96E-01,1.01E-01,0.2453,-1.6387976,-4.02E-01,467.59,RECQL5,RecQ like helicase 5
25809,1.96E-01,1.01E-01,0.2815,-1.6386871,-4.61E-01,133.51,TTLL1,TTL family tubulin polyglutamylase complex subunit L1
399726,1.96E-01,1.01E-01,0.5831,1.6379578,9.55E-01,48.97,MIR1915HG,MIR1915 host gene
26519,1.96E-01,1.01E-01,0.3414,-1.6379254,-5.59E-01,161.59,TIMM10,translocase of inner mitochondrial membrane 10
105369228,1.96E-01,1.01E-01,0.3375,-1.637654,-5.53E-01,102.03,LOC105369228,uncharacterized LOC105369228
10116,1.96E-01,1.01E-01,0.1717,-1.6376653,-2.81E-01,3099.11,FEM1B,fem-1 homolog B
338382,1.96E-01,1.02E-01,0.5547,1.6370451,9.08E-01,147.5,RAB7B,"RAB7B, member RAS oncogene family"
9807,1.96E-01,1.02E-01,0.1615,1.6368315,2.64E-01,1575.5,IP6K1,inositol hexakisphosphate kinase 1
107986253,1.96E-01,1.02E-01,0.5153,1.6367835,8.43E-01,14.12,LOC107986253,
100534612,1.96E-01,1.02E-01,0.3591,-1.6368697,-5.88E-01,308.78,C1QTNF3-AMACR,C1QTNF3-AMACR readthrough (NMD candidate)
107986486,1.96E-01,1.02E-01,0.4242,-1.6367935,-6.94E-01,65.66,LOC107986486,
5154,1.96E-01,1.02E-01,0.3956,1.6367215,6.48E-01,511.81,PDGFA,platelet derived growth factor subunit A
2054,1.96E-01,1.02E-01,0.3937,1.6367353,6.44E-01,730.41,STX2,syntaxin 2
51520,1.96E-01,1.02E-01,0.1217,-1.6366689,-1.99E-01,2679.57,LARS1,leucyl-tRNA synthetase 1
1767,1.96E-01,1.02E-01,0.7475,-1.6365095,-1.22,692.22,DNAH5,dynein axonemal heavy chain 5
84232,1.96E-01,1.02E-01,0.216,1.6365471,3.53E-01,984.92,MAF1,"MAF1 homolog, negative regulator of RNA polymerase III"
1359,1.96E-01,1.02E-01,0.6246,-1.6364051,-1.02,368.88,CPA3,carboxypeptidase A3
11097,1.96E-01,1.02E-01,0.2288,-1.6362725,-3.74E-01,320.25,NUP42,nucleoporin 42
23413,1.97E-01,1.02E-01,0.5794,-1.6356929,-9.48E-01,527.96,NCS1,neuronal calcium sensor 1
79411,1.97E-01,1.02E-01,0.3062,-1.6356468,-5.01E-01,238.28,GLB1L,galactosidase beta 1 like
152815,1.97E-01,1.02E-01,0.1912,-1.6347975,-3.13E-01,498.38,THAP6,THAP domain containing 6
4121,1.97E-01,1.02E-01,0.4519,1.6344555,7.39E-01,4540.23,MAN1A1,mannosidase alpha class 1A member 1
102466736,1.97E-01,1.02E-01,0.3157,-1.6343516,-5.16E-01,28.66,MIR6789,microRNA 6789
79848,1.97E-01,1.02E-01,0.19,-1.6340816,-3.11E-01,665.32,CSPP1,centrosome and spindle pole associated protein 1
7052,1.97E-01,1.02E-01,0.4924,-1.6339445,-8.05E-01,1587.07,TGM2,transglutaminase 2
105373504,1.97E-01,1.02E-01,0.7407,-1.6337465,-1.21,207.04,LOC105373504,uncharacterized LOC105373504
23219,1.97E-01,1.02E-01,0.2633,-1.6332139,-4.30E-01,1477.24,FBXO28,F-box protein 28
375790,1.98E-01,1.02E-01,0.3671,-1.632871,-6.00E-01,6226.83,AGRN,agrin
100129354,1.98E-01,1.03E-01,0.5316,1.6327808,8.68E-01,11.83,NRADDP,"neurotrophin receptor associated death domain, pseudogene"
100130172,1.98E-01,1.03E-01,0.3041,1.6327022,4.97E-01,67.1,FAM13B-AS1,FAM13B antisense RNA 1
51296,1.98E-01,1.03E-01,0.3734,-1.6327207,-6.10E-01,755.59,SLC15A3,solute carrier family 15 member 3
2958,1.98E-01,1.03E-01,0.244,-1.6325112,-3.98E-01,360.55,GTF2A2,general transcription factor IIA subunit 2
29035,1.98E-01,1.03E-01,0.2038,-1.6323357,-3.33E-01,4907.59,HAPSTR1,HUWE1 associated protein modifying stress responses
6332,1.98E-01,1.03E-01,0.7447,1.6315621,1.22,659.82,SCN7A,sodium voltage-gated channel alpha subunit 7
197342,1.98E-01,1.03E-01,0.3898,-1.631545,-6.36E-01,161.17,EME2,essential meiotic structure-specific endonuclease subunit 2
162515,1.98E-01,1.03E-01,0.6761,1.6316163,1.1,35.98,SLC16A11,solute carrier family 16 member 11
100170229,1.98E-01,1.03E-01,0.3311,-1.6316161,-5.40E-01,61.96,SRRM5,serine/arginine repetitive matrix 5
56673,1.98E-01,1.03E-01,0.8241,-1.6314035,-1.34,23.9,C11orf16,chromosome 11 open reading frame 16
100631378,1.98E-01,1.03E-01,0.6069,1.6312166,9.90E-01,20.9,WDR87BP,"WD repeat domain 87B, pseudogene"
64864,1.98E-01,1.03E-01,0.2164,-1.6309926,-3.53E-01,1146.99,RFX7,regulatory factor X7
8402,1.98E-01,1.03E-01,0.1753,-1.6304857,-2.86E-01,785.17,SLC25A11,solute carrier family 25 member 11
101928062,1.98E-01,1.03E-01,0.3219,1.6302596,5.25E-01,30.42,PRANCR,progenitor renewal associated non-coding RNA
375133,1.99E-01,1.03E-01,0.3071,1.6291295,5.00E-01,264.67,PI4KAP2,phosphatidylinositol 4-kinase alpha pseudogene 2
145483,1.99E-01,1.03E-01,0.3695,-1.6290002,-6.02E-01,543.52,FAM161B,FAM161 centrosomal protein B
51540,1.99E-01,1.03E-01,0.2396,-1.6286943,-3.90E-01,91.27,SCLY,selenocysteine lyase
105372401,1.99E-01,1.03E-01,0.1647,-1.6286343,-2.68E-01,196.18,LOC105372401,uncharacterized LOC105372401
10081,1.99E-01,1.03E-01,0.1383,1.6285078,2.25E-01,599.76,PDCD7,programmed cell death 7
105371934,1.99E-01,1.03E-01,0.2679,-1.6282258,-4.36E-01,60.9,LOC105371934,uncharacterized LOC105371934
113218500,1.99E-01,1.04E-01,0.4489,-1.6272603,-7.30E-01,4643.15,MIR10393,microRNA 10393
105373557,1.99E-01,1.04E-01,0.4155,1.6271247,6.76E-01,82.53,SOCAR,serous ovarian cancer associated RNA
28989,2.00E-01,1.04E-01,0.1872,-1.6265987,-3.04E-01,171.47,NTMT1,N-terminal Xaa-Pro-Lys N-methyltransferase 1
8943,2.00E-01,1.04E-01,0.2242,-1.6264676,-3.65E-01,3055.68,AP3D1,adaptor related protein complex 3 subunit delta 1
114224,2.00E-01,1.04E-01,0.2879,1.6262467,4.68E-01,61.57,LOC114224,uncharacterized LOC114224
26166,2.00E-01,1.04E-01,0.8554,-1.6258899,-1.39,300.25,RGS22,regulator of G protein signaling 22
26033,2.00E-01,1.04E-01,1.0264,-1.6259411,-1.67,326.65,ATRNL1,attractin like 1
84936,2.00E-01,1.04E-01,0.2495,-1.6258826,-4.06E-01,338.25,ZFYVE19,zinc finger FYVE-type containing 19
107985393,2.00E-01,1.04E-01,0.5041,1.6255001,8.19E-01,14.28,LOC107985393,
438,2.00E-01,1.04E-01,0.3456,1.6254958,5.62E-01,12.24,ASMT,acetylserotonin O-methyltransferase
64975,2.00E-01,1.04E-01,0.514,-1.6252311,-8.35E-01,456.27,MRPL41,mitochondrial ribosomal protein L41
9057,2.00E-01,1.04E-01,0.2985,1.625249,4.85E-01,962.45,SLC7A6,solute carrier family 7 member 6
105374152,2.00E-01,1.04E-01,0.2707,1.6251871,4.40E-01,123.23,LOC105374152,
388677,2.00E-01,1.04E-01,0.2013,-1.624954,-3.27E-01,1444.99,NOTCH2NLA,notch 2 N-terminal like A
6016,2.00E-01,1.04E-01,0.237,-1.6249013,-3.85E-01,961.82,RIT1,Ras like without CAAX 1
28902,2.00E-01,1.04E-01,0.6859,-1.624891,-1.11,25.03,IGKV1D-13,immunoglobulin kappa variable 1D-13
93164,2.00E-01,1.04E-01,0.256,1.6250911,4.16E-01,179.76,HTR7P1,5-hydroxytryptamine receptor 7 pseudogene 1
92483,2.00E-01,1.04E-01,0.3846,1.6249329,6.25E-01,27.37,LDHAL6B,lactate dehydrogenase A like 6B
3603,2.00E-01,1.04E-01,0.4145,1.6249586,6.74E-01,1206.18,IL16,interleukin 16
27245,2.00E-01,1.04E-01,0.3125,1.6246224,5.08E-01,1411.97,AHDC1,AT-hook DNA binding motif containing 1
9100,2.00E-01,1.04E-01,0.1575,-1.6244453,-2.56E-01,1209.68,USP10,ubiquitin specific peptidase 10
5609,2.00E-01,1.04E-01,0.2034,1.6242433,3.30E-01,666.92,MAP2K7,mitogen-activated protein kinase kinase 7
2664,2.00E-01,1.04E-01,0.2205,-1.6242185,-3.58E-01,1388.5,GDI1,GDP dissociation inhibitor 1
9984,2.00E-01,1.04E-01,0.2443,-1.6241115,-3.97E-01,602.18,THOC1,THO complex subunit 1
90933,2.00E-01,1.04E-01,0.1914,-1.6239557,-3.11E-01,552.33,TRIM41,tripartite motif containing 41
105373826,2.00E-01,1.04E-01,0.4902,-1.6238711,-7.96E-01,35.54,LOC105373826,replaced by ID 91526
100874364,2.00E-01,1.04E-01,0.7539,-1.6235259,-1.22,21.35,HOXC-AS2,HOXC cluster antisense RNA 2
2736,2.01E-01,1.05E-01,0.5212,1.6234093,8.46E-01,283.55,GLI2,GLI family zinc finger 2
100507299,2.01E-01,1.05E-01,0.3364,1.6231632,5.46E-01,50.83,SMC5-DT,SMC5 divergent transcript
59351,2.01E-01,1.05E-01,0.558,-1.6231004,-9.06E-01,42.83,PBOV1,prostate and breast cancer overexpressed 1
101927018,2.01E-01,1.05E-01,0.4363,-1.6229284,-7.08E-01,24.95,LOC101927018,uncharacterized LOC101927018
522,2.01E-01,1.05E-01,0.2742,-1.6229274,-4.45E-01,228.68,ATP5PF,ATP synthase peripheral stalk subunit F6
8491,2.01E-01,1.05E-01,0.1865,-1.6225294,-3.03E-01,1602.93,MAP4K3,mitogen-activated protein kinase kinase kinase kinase 3
2803,2.01E-01,1.05E-01,0.1396,-1.6223588,-2.27E-01,2556.67,GOLGA4,golgin A4
10152,2.01E-01,1.05E-01,0.1216,1.6220718,1.97E-01,3115.68,ABI2,abl interactor 2
645513,2.01E-01,1.05E-01,0.212,1.6221387,3.44E-01,377.54,SEPTIN7P14,septin 7 pseudogene 14
222235,2.01E-01,1.05E-01,0.2901,1.6220683,4.71E-01,248.93,FBXL13,F-box and leucine rich repeat protein 13
23471,2.01E-01,1.05E-01,0.3267,-1.6220169,-5.30E-01,3515.29,TRAM1,translocation associated membrane protein 1
6843,2.01E-01,1.05E-01,0.3256,-1.6219619,-5.28E-01,209.13,VAMP1,vesicle associated membrane protein 1
58484,2.01E-01,1.05E-01,0.5159,-1.6218928,-8.37E-01,113.49,NLRC4,NLR family CARD domain containing 4
107986298,2.01E-01,1.05E-01,0.3553,1.6218347,5.76E-01,95.41,LOC107986298,uncharacterized LOC107986298
51633,2.01E-01,1.05E-01,0.2522,-1.6218168,-4.09E-01,295.53,OTUD6B,OTU deubiquitinase 6B
83787,2.01E-01,1.05E-01,0.2124,-1.6217723,-3.45E-01,1166.88,ARMC10,armadillo repeat containing 10
6198,2.01E-01,1.05E-01,0.2274,-1.6214943,-3.69E-01,1171.5,RPS6KB1,ribosomal protein S6 kinase B1
7586,2.01E-01,1.05E-01,0.3752,-1.6209172,-6.08E-01,6366.37,ZKSCAN1,zinc finger with KRAB and SCAN domains 1
4775,2.01E-01,1.05E-01,0.1933,1.6209181,3.13E-01,1516.24,NFATC3,nuclear factor of activated T cells 3
643355,2.01E-01,1.05E-01,0.7335,-1.6207495,-1.19,23.36,LINC01750,long intergenic non-protein coding RNA 1750
3954,2.01E-01,1.05E-01,0.2848,-1.6206547,-4.62E-01,1838.24,LETM1,leucine zipper and EF-hand containing transmembrane protein 1
63943,2.01E-01,1.05E-01,0.2739,-1.6205456,-4.44E-01,56.88,FKBPL,FKBP prolyl isomerase like
641649,2.01E-01,1.05E-01,0.3125,1.6205798,5.06E-01,125.91,TMEM91,transmembrane protein 91
7994,2.01E-01,1.05E-01,0.1131,1.6202422,1.83E-01,3412.74,KAT6A,lysine acetyltransferase 6A
27107,2.01E-01,1.05E-01,0.2166,-1.6201536,-3.51E-01,1216.08,ZBTB11,zinc finger and BTB domain containing 11
51008,2.01E-01,1.05E-01,0.138,-1.6200353,-2.24E-01,653.02,ASCC1,activating signal cointegrator 1 complex subunit 1
393,2.01E-01,1.05E-01,0.3365,-1.6199527,-5.45E-01,625.79,ARHGAP4,Rho GTPase activating protein 4
55167,2.02E-01,1.05E-01,0.0896,-1.6187978,-1.45E-01,1401.42,MSL2,MSL complex subunit 2
96610,2.02E-01,1.06E-01,0.2265,-1.6186421,-3.67E-01,386.59,BMS1P20,BMS1 pseudogene 20
100132077,2.02E-01,1.06E-01,0.4527,1.6184931,7.33E-01,38.75,LOC100132077,uncharacterized LOC100132077
9649,2.02E-01,1.06E-01,0.3702,-1.6184161,-5.99E-01,548.42,RALGPS1,Ral GEF with PH domain and SH3 binding motif 1
375260,2.02E-01,1.06E-01,0.2552,1.6174513,4.13E-01,223.39,WASH2P,"WASP family homolog 2, pseudogene"
100302285,2.03E-01,1.06E-01,0.2686,-1.6171555,-4.34E-01,472.98,MIR1244-1,microRNA 1244-1
284021,2.03E-01,1.06E-01,0.4292,-1.6170051,-6.94E-01,252.59,MILR1,mast cell immunoglobulin like receptor 1
54876,2.03E-01,1.06E-01,0.1506,-1.6168317,-2.44E-01,1578.09,DCAF16,DDB1 and CUL4 associated factor 16
27112,2.03E-01,1.06E-01,0.4784,1.6167078,7.73E-01,44.9,NALF2,NALCN channel auxiliary factor 2
85027,2.03E-01,1.06E-01,0.4936,1.6166377,7.98E-01,641.48,SMIM3,small integral membrane protein 3
1270,2.03E-01,1.06E-01,0.2656,1.6165936,4.29E-01,23.81,CNTF,ciliary neurotrophic factor
283951,2.03E-01,1.06E-01,0.2866,-1.6164544,-4.63E-01,133.99,UQCC4,ubiquinol-cytochrome c reductase complex assembly factor 4
100874039,2.03E-01,1.06E-01,0.3945,1.6163131,6.38E-01,22.69,THOC7-AS1,THOC7 antisense RNA 1
10155,2.03E-01,1.06E-01,0.2025,-1.6161129,-3.27E-01,3871.8,TRIM28,tripartite motif containing 28
51265,2.03E-01,1.06E-01,0.1858,1.6158149,3.00E-01,108.97,CDKL3,cyclin dependent kinase like 3
619207,2.03E-01,1.06E-01,0.4402,1.6156372,7.11E-01,97.87,SCART1,scavenger receptor family member expressed on T cells 1
107985469,2.03E-01,1.06E-01,0.4588,1.6151769,7.41E-01,13.69,LOC107985469,uncharacterized LOC107985469
644990,2.03E-01,1.06E-01,0.5043,1.6151711,8.15E-01,36.07,THRB-AS1,THRB antisense RNA 1
2909,2.03E-01,1.06E-01,0.2551,-1.6151961,-4.12E-01,5615.87,ARHGAP35,Rho GTPase activating protein 35
105374368,2.03E-01,1.06E-01,0.3895,1.6148677,6.29E-01,31.15,LOC105374368,uncharacterized LOC105374368
51275,2.03E-01,1.06E-01,0.25,-1.614611,-4.04E-01,234.17,MAPKAPK5-AS1,MAPKAPK5 antisense RNA 1
55197,2.03E-01,1.06E-01,0.2433,-1.6144607,-3.93E-01,1265.63,RPRD1A,regulation of nuclear pre-mRNA domain containing 1A
5019,2.04E-01,1.07E-01,0.2793,1.6139365,4.51E-01,687.09,OXCT1,3-oxoacid CoA-transferase 1
352990,2.04E-01,1.07E-01,0.7314,1.6139545,1.18,11.92,HCP5B,HLA complex P5B
642,2.04E-01,1.07E-01,0.2158,-1.6140176,-3.48E-01,619.24,BLMH,bleomycin hydrolase
105372639,2.04E-01,1.07E-01,0.8165,-1.6137227,-1.32,17.15,LOC105372639,uncharacterized LOC105372639
284029,2.04E-01,1.07E-01,0.3303,-1.6136038,-5.33E-01,65.66,LINC00324,long intergenic non-protein coding RNA 324
55601,2.04E-01,1.07E-01,0.3024,-1.6135493,-4.88E-01,2033.28,DDX60,DExD/H-box helicase 60
101928674,2.04E-01,1.07E-01,0.6562,1.6135083,1.06,16.5,SOCS3-DT,SOCS3 divergent transcript
2312,2.04E-01,1.07E-01,0.6402,1.613425,1.03,149.58,FLG,filaggrin
9791,2.04E-01,1.07E-01,0.2017,-1.6133351,-3.25E-01,1267.76,PTDSS1,phosphatidylserine synthase 1
730112,2.04E-01,1.07E-01,0.4527,1.613284,7.30E-01,38.38,FAM166B,family with sequence similarity 166 member B
816,2.04E-01,1.07E-01,0.834,-1.6131006,-1.35,59.58,CAMK2B,calcium/calmodulin dependent protein kinase II beta
130576,2.04E-01,1.07E-01,0.8716,-1.6129711,-1.41,178.93,LYPD6B,LY6/PLAUR domain containing 6B
84964,2.04E-01,1.07E-01,0.2206,-1.6128376,-3.56E-01,89,ALKBH6,alkB homolog 6
50626,2.04E-01,1.07E-01,0.2815,-1.6125196,-4.54E-01,642.69,ZFTRAF1,zinc finger TRAF-type containing 1
105377472,2.04E-01,1.07E-01,0.4106,-1.6122388,-6.62E-01,25.27,LOC105377472,uncharacterized LOC105377472
90102,2.04E-01,1.07E-01,0.4343,1.6121278,7.00E-01,2360.79,PHLDB2,pleckstrin homology like domain family B member 2
23506,2.04E-01,1.07E-01,0.2008,1.6119484,3.24E-01,1611.97,BICRAL,BICRA like chromatin remodeling complex associated protein
6448,2.04E-01,1.07E-01,0.2625,-1.611944,-4.23E-01,907.58,SGSH,N-sulfoglucosamine sulfohydrolase
101927495,2.04E-01,1.07E-01,0.6931,1.6118659,1.12,13.1,LOC101927495,uncharacterized LOC101927495
1911,2.04E-01,1.07E-01,0.135,-1.6118146,-2.18E-01,1185.25,PHC1,polyhomeotic homolog 1
283229,2.04E-01,1.07E-01,0.7127,-1.6117452,-1.15,1294.63,CRACR2B,calcium release activated channel regulator 2B
4013,2.04E-01,1.07E-01,0.3131,1.6115413,5.05E-01,950.26,VWA5A,von Willebrand factor A domain containing 5A
105369974,2.04E-01,1.07E-01,0.7535,1.6115059,1.21,60.33,LOC105369974,uncharacterized LOC105369974
80854,2.04E-01,1.07E-01,0.2826,1.6113593,4.55E-01,5210.44,SETD7,"SET domain containing 7, histone lysine methyltransferase"
105377031,2.04E-01,1.07E-01,0.5751,1.6113,9.27E-01,10.68,LINC02033,long intergenic non-protein coding RNA 2033
55640,2.04E-01,1.07E-01,0.5082,-1.6110722,-8.19E-01,213.95,FLVCR2,FLVCR heme transporter 2
5046,2.04E-01,1.07E-01,0.6256,-1.6110564,-1.01,808.69,PCSK6,proprotein convertase subtilisin/kexin type 6
79729,2.04E-01,1.07E-01,0.5371,-1.6108421,-8.65E-01,298.71,SH3D21,SH3 domain containing 21
6482,2.04E-01,1.07E-01,0.2307,-1.6108066,-3.72E-01,2327.28,ST3GAL1,"ST3 beta-galactoside alpha-2,3-sialyltransferase 1"
105369438,2.04E-01,1.07E-01,0.4111,1.6106796,6.62E-01,98.91,PIWIL4-AS1,PIWIL4 antisense RNA 1
105370205,2.04E-01,1.07E-01,0.4665,-1.6107864,-7.51E-01,15.41,LOC105370205,uncharacterized LOC105370205
5694,2.04E-01,1.07E-01,0.268,-1.6106862,-4.32E-01,411.01,PSMB6,proteasome 20S subunit beta 6
107987258,2.04E-01,1.07E-01,0.3472,1.610725,5.59E-01,112.45,LOC107987258,
23228,2.04E-01,1.07E-01,0.4211,1.6102825,6.78E-01,892.71,PLCL2,phospholipase C like 2
84188,2.05E-01,1.07E-01,0.3772,-1.6101316,-6.07E-01,1974.57,FAR1,fatty acyl-CoA reductase 1
100291105,2.05E-01,1.07E-01,0.39,-1.6101486,-6.28E-01,40.71,RBM38-AS1,RBM38 antisense RNA 1
55312,2.05E-01,1.07E-01,0.3076,-1.6099329,-4.95E-01,538.53,RFK,riboflavin kinase
124045,2.05E-01,1.07E-01,0.2549,-1.6099148,-4.10E-01,93.51,SPATA33,spermatogenesis associated 33
125919,2.05E-01,1.07E-01,0.2302,-1.6099687,-3.71E-01,406.46,ZNF543,zinc finger protein 543
56658,2.05E-01,1.07E-01,0.1364,1.6097323,2.20E-01,311.29,TRIM39,tripartite motif containing 39
101929719,2.05E-01,1.08E-01,0.4365,1.6094459,7.02E-01,22.24,LOC101929719,uncharacterized LOC101929719
222642,2.05E-01,1.08E-01,0.5691,1.6092257,9.16E-01,15.51,TSPO2,translocator protein 2
100129250,2.05E-01,1.08E-01,0.197,1.6086511,3.17E-01,98.3,SMIM27,small integral membrane protein 27
26094,2.05E-01,1.08E-01,0.3435,-1.608543,-5.53E-01,298.73,DCAF4,DDB1 and CUL4 associated factor 4
9635,2.05E-01,1.08E-01,1.0243,-1.6077625,-1.65,632.69,CLCA2,chloride channel accessory 2
11039,2.05E-01,1.08E-01,0.2409,-1.6076254,-3.87E-01,941.03,GUSBP14,GUSB pseudogene 14
85474,2.06E-01,1.08E-01,0.383,-1.6071568,-6.16E-01,59.47,LBX2,ladybird homeobox 2
95,2.06E-01,1.08E-01,0.2971,-1.6071024,-4.77E-01,185.89,ACY1,aminoacylase 1
28981,2.06E-01,1.08E-01,0.2525,-1.6070392,-4.06E-01,299.68,IFT81,intraflagellar transport 81
440957,2.06E-01,1.08E-01,0.2979,-1.6068378,-4.79E-01,68.23,UQCC5,ubiquinol-cytochrome c reductase complex assembly factor 5
278,2.06E-01,1.08E-01,1.0909,-1.6063645,-1.75,21.19,AMY1C,amylase alpha 1C
64598,2.06E-01,1.08E-01,0.3272,-1.6063682,-5.26E-01,137.2,MOSPD3,motile sperm domain containing 3
54968,2.06E-01,1.08E-01,0.3958,-1.6064391,-6.36E-01,466.14,TMEM70,transmembrane protein 70
25822,2.06E-01,1.08E-01,0.3591,1.6061889,5.77E-01,151.62,DNAJB5,DnaJ heat shock protein family (Hsp40) member B5
107987295,2.06E-01,1.08E-01,0.407,-1.6060879,-6.54E-01,289.56,LINC02246,long intergenic non-protein coding RNA 2246
23382,2.06E-01,1.08E-01,0.2561,-1.6059777,-4.11E-01,849.03,AHCYL2,adenosylhomocysteinase like 2
65125,2.06E-01,1.08E-01,0.2311,1.6057274,3.71E-01,7737.83,WNK1,WNK lysine deficient protein kinase 1
102724965,2.06E-01,1.08E-01,0.3651,1.605511,5.86E-01,94.7,LOC102724965,uncharacterized LOC102724965
107985850,2.06E-01,1.08E-01,0.4091,1.6053356,6.57E-01,24.05,LOC107985850,
57619,2.06E-01,1.08E-01,0.7134,-1.6050116,-1.14,4370.69,SHROOM3,shroom family member 3
388886,2.06E-01,1.08E-01,0.5178,-1.6050288,-8.31E-01,210.87,LRRC75B,leucine rich repeat containing 75B
11135,2.06E-01,1.09E-01,0.2813,1.6049037,4.52E-01,649.01,CDC42EP1,CDC42 effector protein 1
6118,2.06E-01,1.09E-01,0.1181,-1.6046193,-1.90E-01,603.66,RPA2,replication protein A2
9015,2.06E-01,1.09E-01,0.2595,-1.6044404,-4.16E-01,177.82,TAF1A,"TATA-box binding protein associated factor, RNA polymerase I subunit A"
112268240,2.06E-01,1.09E-01,0.7942,1.6042462,1.27,17.38,CCDST,cervical cancer associated DHX9 suppressive transcript
23370,2.07E-01,1.09E-01,0.2476,-1.6036335,-3.97E-01,1195.48,ARHGEF18,Rho/Rac guanine nucleotide exchange factor 18
6507,2.07E-01,1.09E-01,0.4733,-1.6034922,-7.59E-01,654.65,SLC1A3,solute carrier family 1 member 3
7007,2.07E-01,1.09E-01,0.3146,1.6033718,5.04E-01,61.81,TECTA,tectorin alpha
63977,2.07E-01,1.09E-01,0.2126,-1.6032358,-3.41E-01,361.33,PRDM15,PR/SET domain 15
127700,2.07E-01,1.09E-01,0.3227,-1.6026064,-5.17E-01,195.25,OSCP1,organic solute carrier partner 1
7182,2.07E-01,1.09E-01,0.1085,1.6025548,1.74E-01,1863.8,NR2C2,nuclear receptor subfamily 2 group C member 2
29959,2.07E-01,1.09E-01,0.2489,-1.6021744,-3.99E-01,1356.08,NRBP1,nuclear receptor binding protein 1
166824,2.07E-01,1.09E-01,0.7919,-1.6019156,-1.27,378.13,RASSF6,Ras association domain family member 6
727957,2.07E-01,1.09E-01,0.2751,-1.6017599,-4.41E-01,1029.54,MROH1,maestro heat like repeat family member 1
3363,2.07E-01,1.09E-01,0.6544,-1.6017283,-1.05,42.27,HTR7,5-hydroxytryptamine receptor 7
56005,2.07E-01,1.09E-01,0.3002,-1.6016987,-4.81E-01,567.96,MYDGF,myeloid derived growth factor
7175,2.07E-01,1.09E-01,0.2068,-1.6014125,-3.31E-01,3326.75,TPR,"translocated promoter region, nuclear basket protein"
105373422,2.07E-01,1.09E-01,0.3188,1.6013572,5.10E-01,24.87,LOC105373422,uncharacterized LOC105373422
2561,2.07E-01,1.09E-01,0.6917,1.6012069,1.11,41.32,GABRB2,gamma-aminobutyric acid type A receptor subunit beta2
102724593,2.07E-01,1.09E-01,0.5807,-1.6011328,-9.30E-01,20.24,LOC102724593,uncharacterized LOC102724593
5757,2.07E-01,1.09E-01,0.222,-1.6009927,-3.55E-01,3363.48,PTMA,prothymosin alpha
101927720,2.07E-01,1.09E-01,0.3985,-1.60101,-6.38E-01,21.7,ZNF793-AS1,ZNF793 antisense RNA 1 (head to head)
84727,2.08E-01,1.09E-01,0.2682,-1.6008241,-4.29E-01,131.85,SPSB2,splA/ryanodine receptor domain and SOCS box containing 2
28511,2.08E-01,1.09E-01,0.2745,-1.6008493,-4.39E-01,507.71,NKIRAS2,NFKB inhibitor interacting Ras like 2
100294145,2.08E-01,1.09E-01,0.2008,-1.6007563,-3.21E-01,233.07,LOC100294145,uncharacterized LOC100294145
79891,2.08E-01,1.09E-01,0.2898,-1.6006708,-4.64E-01,199.24,ZNF671,zinc finger protein 671
79810,2.08E-01,1.09E-01,0.1286,1.6006023,2.06E-01,426.65,PTCD2,pentatricopeptide repeat domain 2
3632,2.08E-01,1.10E-01,0.2323,1.5998021,3.72E-01,759.81,INPP5A,inositol polyphosphate-5-phosphatase A
3762,2.08E-01,1.10E-01,0.4412,-1.599733,-7.06E-01,198.52,KCNJ5,potassium inwardly rectifying channel subfamily J member 5
7265,2.08E-01,1.10E-01,0.1548,-1.5995307,-2.48E-01,412.31,TTC1,tetratricopeptide repeat domain 1
5527,2.08E-01,1.10E-01,0.1448,-1.5994806,-2.32E-01,2819.29,PPP2R5C,protein phosphatase 2 regulatory subunit B'gamma
10486,2.08E-01,1.10E-01,0.548,-1.5993822,-8.76E-01,465.34,CAP2,cyclase associated actin cytoskeleton regulatory protein 2
